"","[example-data] act_vs_notact","[example-data] act12h_vs_notact","[example-data] act24h_vs_notact","[example-data] act48h_vs_notact","[example-data] act72h_vs_notact","[example-data] act96h_vs_notact","[GSE157905-lenvatinib-bc] treatment:Combi_vs_CT","[GSE157905-lenvatinib-bc] treatment:Gefitinib_vs_CT","[GSE157905-lenvatinib-bc] treatment:Lenvatinib_vs_CT","[GSE88808-prostate] old_normal_vs_young_normal","[GSE88808-prostate] old_tumor_vs_old_normal","[GSE88808-prostate] old_tumor_vs_young_tumor","[GSE88808-prostate] young_tumor_vs_young_normal"
"BUB3",-0.411805755691129,-0.466447786539791,-0.132702373141186,-0.156682098620027,-0.507517786219711,-0.627264050041909,-0.299070502839142,-0.133677891470292,-0.0356074441718297,NA,NA,NA,NA
"SACM1L",0.483264673631722,0.747605920386607,0.193988030811307,0.852701661219271,0.0569900947372693,0.515099107795978,NA,NA,NA,NA,NA,NA,NA
"C15ORF41",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0236417423113574,-0.832336944622655,-0.0361408687683692,-0.772554333542928
"MICU2",0.590635439913462,0.289171480628766,0.16087327508627,0.863216572384065,0.939368714685144,0.513475988032405,NA,NA,NA,NA,NA,NA,NA
"TSPO",-0.524990747499669,-0.0949321990219666,-0.569687903081702,-1.04183934070839,-0.633232139848948,-0.428993257468889,NA,NA,NA,NA,NA,NA,NA
"ADGRG1",NA,NA,NA,NA,NA,NA,1.27691133514827,0.665823346603873,0.0485304355777973,NA,NA,NA,NA
"DLAT",-0.190441080698393,0.0540548021047112,-0.159977526680972,-0.194814883822652,-0.286172094363358,-0.411688373326056,NA,NA,NA,-0.0195471754970251,0.15718235845715,0.0814892714424538,0.0561459115176713
"CITED4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120287098874221,-0.91467396182279,-0.172632778349698,-0.62175408459887
"KCNJ13",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.365054539851269,-0.628024198953432,0.0515583206622824,-1.04463705946698
"GUCY1A3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0862990978207125,0.43999037738583,-0.271315911906862,0.797605387113405
"SRSF4",-0.534435885337256,-0.536045383785059,-1.06115702000115,-0.0963727759331254,-0.566308320150217,-0.605723064621879,NA,NA,NA,NA,NA,NA,NA
"MUL1",-0.269333170837269,0.191661217610052,-0.566861026046349,-0.566861026046349,-0.17298664741406,-0.566861026046349,NA,NA,NA,NA,NA,NA,NA
"RSPH1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.433672740877271,0.590677269817157,-0.153819042516419,0.310823571456305
"COL14A1",NA,NA,NA,NA,NA,NA,1.14020407459984,0.858758250390461,-0.0324102048204038,NA,NA,NA,NA
"PAMR1",NA,NA,NA,NA,NA,NA,0.305667874640767,0.432657571354689,-0.237422562692461,-0.0169082416309193,-0.0731558539976002,-0.246222788782291,0.156158693153772
"BAPX1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.430401568661808,-0.217574390224335,0.228064898868282,-0.876040857754424
"RSRC2",-0.600382272679822,-0.995848174547081,-0.10464783820202,-0.657268878201045,-0.337080885672335,-0.660830704683464,NA,NA,NA,NA,NA,NA,NA
"SRP72",0.0537570878782639,-0.0878418594788773,0.0293567297425458,0.0985018247044245,0.12667141380007,0.119463708387714,-0.480837016176463,-0.265753813184374,-0.0688260342730095,NA,NA,NA,NA
"CPNE7",NA,NA,NA,NA,NA,NA,0.130605919574454,0.597374592142944,-0.0955864735905678,0.0666694233156554,0.465669961998824,0.0686667554866518,0.463672629827827
"SMPD1",NA,NA,NA,NA,NA,NA,1.32917286730895,0.62337005618821,0.11058854755148,NA,NA,NA,NA
"SSC4D",NA,NA,NA,NA,NA,NA,1.30466090577343,0.715350751172104,0.0815231746547257,NA,NA,NA,NA
"TERC",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256864566117754,0.696077923021872,-0.040387073396112,0.993329562535738
"SULT1A1",NA,NA,NA,NA,NA,NA,1.30707335170799,0.796777048327095,0.0897112130305107,NA,NA,NA,NA
"HIF3A",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245741115503515,-0.710676697822975,0.0615653541700866,-0.526500936489546
"ASPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.065039546283434,0.506310619933723,-0.26249198464762,0.703763058297909
"E2F5",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.191564276466961,0.847238992326076,0.115756298141865,0.53991841771725
"ANXA9",NA,NA,NA,NA,NA,NA,1.38994375111646,0.650114801205678,0.17878390743154,NA,NA,NA,NA
"DNAJC16",-0.331017806321105,-0.472380679010441,-0.472380679010441,0.289870105098728,-0.472380679010441,-0.472380679010441,NA,NA,NA,NA,NA,NA,NA
"U2AF2",-0.489710164179248,-0.656049451840996,-0.648503014106426,-0.347875256106253,-0.350232834184515,-0.497627869465956,-0.397752654739921,-0.164653522796034,-0.0463246810111653,NA,NA,NA,NA
"KCNS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124941922163227,0.848663174775113,0.0593649290281698,0.914240167910171
"ATOH8",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0232389035878959,-0.912744731075075,-0.128142468366386,-0.807841166296585
"DNM2",-0.754658276528617,-0.455958650450041,-0.906010148421382,-1.28726074815772,-0.795490353836417,-0.489049685959309,NA,NA,NA,NA,NA,NA,NA
"AQP10",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100204797016955,-0.539835250883479,0.222186989469927,-0.75200176065171
"RELA",-0.858547549134415,-0.354915778462451,-0.70007211101683,-0.929476988330364,-1.20217142151385,-1.10670241112306,NA,NA,NA,NA,NA,NA,NA
"LY6G6D",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.102395025164144,-0.987936593272171,-0.203461798656697,-0.886869819779618
"CLIC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164665101103127,-0.949505986417751,-0.158692349898341,-0.955478737622537
"NAPSB",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.608930603357878,-0.41192950132911,-0.129481024493981,0.326482126522749
"NDUFAF5",-0.155685654513845,-0.263799985969261,-0.263799985969261,-0.263799985969261,-0.263799985969261,0.319169448349157,-0.396226393157066,-0.164926667586393,-0.111711573846478,NA,NA,NA,NA
"WDR5B",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.286941946822457,0.326591403659306,-0.447249737250014,0.486899194086863
"ARFIP1",-0.598768346808092,-0.556500396633325,-0.45644466705716,-0.106921759488982,-0.755565242501374,-1.01768314864611,NA,NA,NA,NA,NA,NA,NA
"FGFRL1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0123562084309687,1.05230332552156,0.351340629844918,0.688606487245672
"MRPL44",1.48167449891256,1.10931293243647,1.42850119808328,1.87671819564373,1.78594385722288,1.21374686307308,NA,NA,NA,NA,NA,NA,NA
"GRPR",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.192962432709179,0.776122101480393,0.0151711581253018,0.567988510645912
"IGBP1",-0.0192647851311002,-0.254317786145375,0.163977262645187,0.217923099181369,-0.164943723178257,0.162203491189698,0.370524289325372,0.200091866861477,-0.0436855199422261,NA,NA,NA,NA
"SGK",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00804183485282609,-0.340122393238893,0.358370454853487,-0.706534682945206
"NDUFV3",-0.663060979374658,-0.217427906230796,-0.361233597266439,-0.886965022320386,-0.89058996777402,-0.926255737648817,NA,NA,NA,NA,NA,NA,NA
"EYA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183596843064072,-0.721365161502285,0.0569593172848813,-0.594727635723094
"SNORD74",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0732262741253663,0.904112445019888,0.117139983549194,0.86019873559606
"ZNF385A",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13492335046785,-0.487950205910754,0.285516748058407,-0.638543603501311
"CCDC85B",NA,NA,NA,NA,NA,NA,-0.0200410177393833,-0.191915491613562,0.540550104903113,0.230429402094388,-0.164155752418544,0.142659594012502,-0.076385944336657
"CLCNKA",NA,NA,NA,NA,NA,NA,0.482766802570021,0.42233979497606,-0.116337385423824,0.313453969546974,-0.0942661624482219,0.288843337605212,-0.0696555305064601
"TRIM16",NA,NA,NA,NA,NA,NA,0.808043952462062,0.417668964835717,0.179597513118344,0.358784355526051,0.0232210933442003,0.279337014587859,0.102668434282392
"SEMA3E",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265860642607302,-0.692121854227405,0.0708915880125381,-0.497152799632641
"NTN4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.056824742957085,-0.848426352349456,-0.0718260744121366,-0.719775534980235
"TFG",0.185946191767793,0.61243714123297,0.522906575374735,-0.056437357470624,-0.0874306778405323,0.0103518672483359,NA,NA,NA,NA,NA,NA,NA
"ZNF121",NA,NA,NA,NA,NA,NA,-1.2703630414721,-0.650633009000444,-0.0588024059695928,NA,NA,NA,NA
"TMEM186",-0.0954143794877001,0.465358429582583,-0.29058530813471,-0.29058530813471,-0.29058530813471,-0.29058530813471,NA,NA,NA,NA,NA,NA,NA
"COL4A3",NA,NA,NA,NA,NA,NA,0.626946205745104,0.118797376493643,-0.0257464551073389,0.203255874339029,-0.176063125069306,0.0819476220211681,-0.0547548727514444
"ICA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0832964075519103,0.617478171726526,-0.164552875113858,0.698734639288473
"CREB1",-0.784004603993843,-0.261147983289496,-0.894227840918522,-1.17251622275542,-0.881947400474586,-0.920041243569732,NA,NA,NA,NA,NA,NA,NA
"OPRK1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.297855782975859,-0.244965871045549,0.28348405795376,-0.826305711975168
"NKD1",NA,NA,NA,NA,NA,NA,-0.525893519918627,-0.239279841686701,0.163454952169757,0.012248961733904,-0.47463414221747,-0.0849180081796345,-0.377467172303931
"NR2E3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273603114345828,-0.409112058817214,0.370153895160033,-0.505662839631419
"TM7SF3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0507286186392066,-0.790170836585102,-0.007099174483255,-0.73234304346264
"NCR3LG1",NA,NA,NA,NA,NA,NA,-1.20556485109204,-0.354180243187803,-0.0370373394036327,NA,NA,NA,NA
"RBM42",0.185374029838118,-0.265794172559762,0.0673161359457728,0.0840481616617366,0.624727693914532,0.374908269220124,NA,NA,NA,NA,NA,NA,NA
"NFKBIZ",NA,NA,NA,NA,NA,NA,0.701644246384197,0.495866400608061,0.120659933022274,0.147785409493215,0.111708233651693,0.308297943131587,-0.0488042999866784
"GJC2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107154646697611,-0.664508187670645,0.120165126016292,-0.677518666989326
"C18ORF56",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623116925624713,-0.108061653910526,-0.159899425977145,0.674954697691332
"JAGN1",-0.224335106709934,-0.255256142893096,-0.280849956038241,0.356413506183584,-0.363821283179877,-0.533497985729961,NA,NA,NA,NA,NA,NA,NA
"ZBTB7B",-0.0793124316370783,0.0180900961263051,-0.233532012528931,-0.00733563911078443,-0.109558942717188,-0.151039619788178,0.127266454543828,0.116203554086175,-0.0976886706227891,-0.0276454949160154,0.260649944590866,0.149893595225914,0.0831108544489367
"MRPL10",1.26278522256465,1.10317611301307,1.20787939421296,1.58516091267719,1.56268773984428,0.77847323304448,NA,NA,NA,NA,NA,NA,NA
"RNF20",-0.390775883753346,-0.250392876325184,-0.15713627462808,-0.0097372742104584,-0.885116169787912,-0.421066671763461,NA,NA,NA,NA,NA,NA,NA
"CLSTN2",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44078038877464,-0.91182453702918,-0.688752723492367,-1.66385220231145
"PPARGC1A",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.425091299222222,-1.10826004865102,-0.329860724090449,-1.2034906237828
"CTSG",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0378600886920418,-0.227540631443215,0.442738775629392,-0.632419318380565
"RBM23",0.0174433585337349,-0.123241648951813,0.231725854336514,0.239904739390955,0.173254200041144,-0.356325700469334,0.200698094801325,0.17434300451595,-0.0167027201736196,NA,NA,NA,NA
"SNORD123",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0676677061275888,-0.82938100951841,-0.0484552417203021,-0.848593473925697
"C9ORF91",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29133540469584,0.656943637441347,-0.100457920932419,0.466066153677926
"NAV2",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0515796155305468,-0.839786745040671,-0.0589286847266415,-0.832437675844576
"VWA2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259076469155408,-0.0557488399317136,-0.427310204911086,0.63063783413478
"PSMC4",1.00433208797281,0.481148957175776,0.971429503588075,1.33203476773552,1.26227506639561,1.06588491672966,NA,NA,NA,NA,NA,NA,NA
"TTC39B",-0.382952936927081,-0.662051933204851,-0.768202613809195,-0.497192976124734,0.0746723211005669,-0.28307808598229,NA,NA,NA,NA,NA,NA,NA
"GRB7",NA,NA,NA,NA,NA,NA,0.594006125062448,0.399302795009262,-0.157899008467503,0.107808951646601,0.096974407059113,-0.037960673834107,0.242744032539821
"RBM12B",0.16982792463305,0.490100080664711,-0.18321489327053,-0.0361678196135019,0.420257483183185,-0.204087985636016,NA,NA,NA,NA,NA,NA,NA
"SEC24C",0.1335012639641,-0.237126694515258,-0.0504473653071669,0.209312080754143,0.369874698644857,0.356405715744843,0.262779861973683,0.157351728003896,-0.00918967611891711,NA,NA,NA,NA
"KLRF1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14703354965142,-0.650773986517227,0.12848287078591,-0.632223307651718
"FLJ33590",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845351496593875,-0.0958839011211682,0.0879098799373352,0.661557715535371
"NDUFA9",0.0803076784013568,0.457085017245202,0.0346287975309027,-0.0999114835928188,-0.0595781656202743,-0.0414976855925646,NA,NA,NA,-0.208524257664947,0.109488647003855,-0.0808775594452955,-0.0181580512157969
"TDRD3",-1.13046072166857,-1.11461364317,-0.924158585468369,-0.865720769421898,-1.64054351959753,-0.832546362986796,NA,NA,NA,NA,NA,NA,NA
"LFNG",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0526880685054853,0.585965467096074,-0.181679198215251,0.714956596805839
"DHX35",0.0577419341052621,0.482093304857472,0.213731385565988,0.104664852572459,-0.146994289648078,-0.389736835973745,NA,NA,NA,NA,NA,NA,NA
"IGJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.905786185740363,-0.162902554480564,0.502709365152871,0.240174266106928
"SERINC5",NA,NA,NA,NA,NA,NA,0.59463185938087,0.480049019778769,-0.0424485644259744,-0.0320520359344565,0.145527268349532,-0.0042208235504851,0.11769605596556
"LASS3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0748914068431853,-0.510701958341231,0.247546860973438,-0.683357412471484
"NUDCD2",0.158347040375437,0.0794883283739523,-0.227987733279951,-0.196862653133867,0.436523945314537,0.470905484566046,NA,NA,NA,NA,NA,NA,NA
"RBPMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148226813449178,-0.705045657556158,0.0681820046932057,-0.625000848800185
