"","[public-data1] act_vs_notact","[public-data1] act12h_vs_notact","[public-data1] act24h_vs_notact","[public-data1] act48h_vs_notact","[public-data1] act72h_vs_notact","[public-data1] act96h_vs_notact","[public-data2] act_vs_notact","[public-data2] act12h_vs_notact","[public-data2] act24h_vs_notact","[public-data2] act48h_vs_notact","[public-data2] act72h_vs_notact","[public-data2] act96h_vs_notact","[public-data3] act_vs_notact","[public-data3] act12h_vs_notact","[public-data3] act24h_vs_notact","[public-data3] act48h_vs_notact","[public-data3] act72h_vs_notact","[public-data3] act96h_vs_notact"
"GRK2",0.321135267697178,0.0262911070102708,-0.285131343031243,-0.111286675048031,0.855847013852446,0.788138903860573,0.321135267697178,0.0262911070102708,-0.285131343031243,-0.111286675048031,0.855847013852446,0.788138903860573,0.321135267697178,0.0262911070102708,-0.285131343031243,-0.111286675048031,0.855847013852446,0.788138903860573
"ASCC1",0.995168892620413,1.08379882694409,-0.0236982343315821,1.15498701909834,1.30640395326691,0.89798736011561,0.995168892620413,1.08379882694409,-0.0236982343315821,1.15498701909834,1.30640395326691,0.89798736011561,0.995168892620413,1.08379882694409,-0.0236982343315821,1.15498701909834,1.30640395326691,0.89798736011561
"MCRIP1",0.190076880056882,0.493810391527135,0.410680462293262,0.287103511395654,0.412513229398516,-0.773553107497022,0.190076880056882,0.493810391527135,0.410680462293262,0.287103511395654,0.412513229398516,-0.773553107497022,0.190076880056882,0.493810391527135,0.410680462293262,0.287103511395654,0.412513229398516,-0.773553107497022
"AP1AR",0.50576509916047,0.354940091303142,0,0,1.29284400363317,0.433190814287273,0.50576509916047,0.354940091303142,0,0,1.29284400363317,0.433190814287273,0.50576509916047,0.354940091303142,0,0,1.29284400363317,0.433190814287273
"XPNPEP1",0.570817662526296,6.64986031639003e-05,-0.0739611524486801,0.712892214875834,1.0563163332136,0.939352331431027,0.570817662526296,6.64986031639003e-05,-0.0739611524486801,0.712892214875834,1.0563163332136,0.939352331431027,0.570817662526296,6.64986031639003e-05,-0.0739611524486801,0.712892214875834,1.0563163332136,0.939352331431027
"TXNL4A",-0.521088727313166,-0.322614071024668,0.122949960449905,-0.101321879971266,-0.845307694280666,-1.15727426607558,-0.521088727313166,-0.322614071024668,0.122949960449905,-0.101321879971266,-0.845307694280666,-1.15727426607558,-0.521088727313166,-0.322614071024668,0.122949960449905,-0.101321879971266,-0.845307694280666,-1.15727426607558
"PSG1",-1.16451000520594,-0.496775753248615,-0.660092746486889,-1.32616386583263,-1.62649907922753,-1.59589227504452,-1.16451000520594,-0.496775753248615,-0.660092746486889,-1.32616386583263,-1.62649907922753,-1.59589227504452,-1.16451000520594,-0.496775753248615,-0.660092746486889,-1.32616386583263,-1.62649907922753,-1.59589227504452
"MYH7B",-0.775701868479438,-0.300686025541245,-0.416635833441083,-1.60669845875717,-0.961128652278571,-0.566114499477439,-0.775701868479438,-0.300686025541245,-0.416635833441083,-1.60669845875717,-0.961128652278571,-0.566114499477439,-0.775701868479438,-0.300686025541245,-0.416635833441083,-1.60669845875717,-0.961128652278571,-0.566114499477439
"PRKCA",-1.46121795261568,-0.659861199490062,-1.37610880852497,-2.02955038698834,-1.63407701767223,-1.81958589706098,-1.46121795261568,-0.659861199490062,-1.37610880852497,-2.02955038698834,-1.63407701767223,-1.81958589706098,-1.46121795261568,-0.659861199490062,-1.37610880852497,-2.02955038698834,-1.63407701767223,-1.81958589706098
"ABCD3",0.623301763269001,-0.181633314398808,0.452152982417427,1.03218736003741,1.14320282317438,0.715259842334541,0.623301763269001,-0.181633314398808,0.452152982417427,1.03218736003741,1.14320282317438,0.715259842334541,0.623301763269001,-0.181633314398808,0.452152982417427,1.03218736003741,1.14320282317438,0.715259842334541
"RAB23",0.481101410026396,0.699007826961717,-0.467487505417177,0.390518123287777,0.424911222241847,0.923143600863957,0.481101410026396,0.699007826961717,-0.467487505417177,0.390518123287777,0.424911222241847,0.923143600863957,0.481101410026396,0.699007826961717,-0.467487505417177,0.390518123287777,0.424911222241847,0.923143600863957
"TRPC4AP",-2.93106120417234,-2.6399078173423,-2.05270122844707,-2.96342625571723,-3.31016310649714,-3.31016310649714,-2.93106120417234,-2.6399078173423,-2.05270122844707,-2.96342625571723,-3.31016310649714,-3.31016310649714,-2.93106120417234,-2.6399078173423,-2.05270122844707,-2.96342625571723,-3.31016310649714,-3.31016310649714
"ARPC5",-1.14760436568539,-0.411698281959629,-1.23361863383119,-1.84119047478278,-1.43555832976253,-1.02535469153963,-1.14760436568539,-0.411698281959629,-1.23361863383119,-1.84119047478278,-1.43555832976253,-1.02535469153963,-1.14760436568539,-0.411698281959629,-1.23361863383119,-1.84119047478278,-1.43555832976253,-1.02535469153963
"MRTO4",1.95799841387739,1.44178770329973,2.48025203463806,2.61527927912567,2.06007679652592,1.55980643175436,1.95799841387739,1.44178770329973,2.48025203463806,2.61527927912567,2.06007679652592,1.55980643175436,1.95799841387739,1.44178770329973,2.48025203463806,2.61527927912567,2.06007679652592,1.55980643175436
"SETD3",0.841901406717557,-0.0210464675858116,0.901449982645855,1.08948082746126,1.36970411822,1.02470043117167,0.841901406717557,-0.0210464675858116,0.901449982645855,1.08948082746126,1.36970411822,1.02470043117167,0.841901406717557,-0.0210464675858116,0.901449982645855,1.08948082746126,1.36970411822,1.02470043117167
"DECR1",-1.01852500787208,-0.178338877212905,-1.30823552397541,-1.50749198933783,-1.16264859964208,-1.32248771781668,-1.01852500787208,-0.178338877212905,-1.30823552397541,-1.50749198933783,-1.16264859964208,-1.32248771781668,-1.01852500787208,-0.178338877212905,-1.30823552397541,-1.50749198933783,-1.16264859964208,-1.32248771781668
"SFR1",0.742929511494249,0.395078196462305,0,0.943157796915231,0.814562084607174,1.37882564828056,0.742929511494249,0.395078196462305,0,0.943157796915231,0.814562084607174,1.37882564828056,0.742929511494249,0.395078196462305,0,0.943157796915231,0.814562084607174,1.37882564828056
"AAGAB",2.3213602258445,1.95338813711642,2.51951325100048,1.60004531595528,2.83986917317511,2.71265825846676,2.3213602258445,1.95338813711642,2.51951325100048,1.60004531595528,2.83986917317511,2.71265825846676,2.3213602258445,1.95338813711642,2.51951325100048,1.60004531595528,2.83986917317511,2.71265825846676
"SHKBP1",1.09650426009722,0.40733970005576,1.49684358364384,0.804993159791059,1.71264369652969,1.24633427699735,1.09650426009722,0.40733970005576,1.49684358364384,0.804993159791059,1.71264369652969,1.24633427699735,1.09650426009722,0.40733970005576,1.49684358364384,0.804993159791059,1.71264369652969,1.24633427699735
"LRRC8A",1.18256722051097,0.840201478239024,0.998723330946698,1.22684340959872,0.896894132024415,2.12436784633194,1.18256722051097,0.840201478239024,0.998723330946698,1.22684340959872,0.896894132024415,2.12436784633194,1.18256722051097,0.840201478239024,0.998723330946698,1.22684340959872,0.896894132024415,2.12436784633194
"ZBTB9",0.558908817644044,0.412442068895192,0,0,1.25355558844609,0.694393944723154,0.558908817644044,0.412442068895192,0,0,1.25355558844609,0.694393944723154,0.558908817644044,0.412442068895192,0,0,1.25355558844609,0.694393944723154
"TBC1D25",0.488928290741941,0.276467594950692,0.900732222748975,-0.301382069395818,0.765865552620898,0.939164962949401,0.488928290741941,0.276467594950692,0.900732222748975,-0.301382069395818,0.765865552620898,0.939164962949401,0.488928290741941,0.276467594950692,0.900732222748975,-0.301382069395818,0.765865552620898,0.939164962949401
"WDR48",0.49196813987518,0.566736703529502,-0.535426297205968,0.723645077822169,0.579593006843688,0.658708730855538,0.49196813987518,0.566736703529502,-0.535426297205968,0.723645077822169,0.579593006843688,0.658708730855538,0.49196813987518,0.566736703529502,-0.535426297205968,0.723645077822169,0.579593006843688,0.658708730855538
"FAM98A",2.16807083482178,1.29968116615928,2.31849277689317,2.54875249292107,2.59221116931491,2.31442099087568,2.16807083482178,1.29968116615928,2.31849277689317,2.54875249292107,2.59221116931491,2.31442099087568,2.16807083482178,1.29968116615928,2.31849277689317,2.54875249292107,2.59221116931491,2.31442099087568
"RNF7",-1.61327867536421,-1.17918653364014,-1.60910483711022,-1.23513846562498,-1.68656944342551,-2.49624803247464,-1.61327867536421,-1.17918653364014,-1.60910483711022,-1.23513846562498,-1.68656944342551,-2.49624803247464,-1.61327867536421,-1.17918653364014,-1.60910483711022,-1.23513846562498,-1.68656944342551,-2.49624803247464
"ESF1",0.770280280272528,0.381207926561689,1.51188909160869,1.19507280604241,0.885493168207198,0.275961262712192,0.770280280272528,0.381207926561689,1.51188909160869,1.19507280604241,0.885493168207198,0.275961262712192,0.770280280272528,0.381207926561689,1.51188909160869,1.19507280604241,0.885493168207198,0.275961262712192
"GLUD1",-1.2560145008977,-0.475924595355179,-0.956359888117663,-1.59420545791743,-1.74138877131869,-1.51025693779579,-1.2560145008977,-0.475924595355179,-0.956359888117663,-1.59420545791743,-1.74138877131869,-1.51025693779579,-1.2560145008977,-0.475924595355179,-0.956359888117663,-1.59420545791743,-1.74138877131869,-1.51025693779579
"FAM118B",2.01453626071661,1.44742361922615,1.76991075512082,2.25728227875116,2.76172542568233,1.66978940948059,2.01453626071661,1.44742361922615,1.76991075512082,2.25728227875116,2.76172542568233,1.66978940948059,2.01453626071661,1.44742361922615,1.76991075512082,2.25728227875116,2.76172542568233,1.66978940948059
"NFS1",-0.548699305761832,-0.0242167357588704,-0.706357528050387,-1.38449393496341,-0.645602878340503,-0.212330243740242,-0.548699305761832,-0.0242167357588704,-0.706357528050387,-1.38449393496341,-0.645602878340503,-0.212330243740242,-0.548699305761832,-0.0242167357588704,-0.706357528050387,-1.38449393496341,-0.645602878340503,-0.212330243740242
"SPATA13",-1.18185980693822,-0.736880701218614,-0.944737588973504,-2.09588042540312,-1.18402101522005,-1.02844427621817,-1.18185980693822,-0.736880701218614,-0.944737588973504,-2.09588042540312,-1.18402101522005,-1.02844427621817,-1.18185980693822,-0.736880701218614,-0.944737588973504,-2.09588042540312,-1.18402101522005,-1.02844427621817
"ENO2",-0.769974493096367,-0.69064018980034,-1.27934208648004,-1.52198797481597,-0.294167275660564,-0.481189493280032,-0.769974493096367,-0.69064018980034,-1.27934208648004,-1.52198797481597,-0.294167275660564,-0.481189493280032,-0.769974493096367,-0.69064018980034,-1.27934208648004,-1.52198797481597,-0.294167275660564,-0.481189493280032
"DENND1C",-1.09265191638859,-0.493620085061037,-1.33681148240124,-1.79095902411623,-1.35645045770124,-0.712631417379887,-1.09265191638859,-0.493620085061037,-1.33681148240124,-1.79095902411623,-1.35645045770124,-0.712631417379887,-1.09265191638859,-0.493620085061037,-1.33681148240124,-1.79095902411623,-1.35645045770124,-0.712631417379887
"ARHGAP9",-1.49801419804389,-0.793459416589263,-1.48248518982539,-2.21429565447938,-1.79286081017471,-1.36154998232927,-1.49801419804389,-0.793459416589263,-1.48248518982539,-2.21429565447938,-1.79286081017471,-1.36154998232927,-1.49801419804389,-0.793459416589263,-1.48248518982539,-2.21429565447938,-1.79286081017471,-1.36154998232927
"HEXA",0.0491170042901131,0.603631459844605,0.405611749208542,-0.758879775192823,0.0304126747879335,-0.105510844505096,0.0491170042901131,0.603631459844605,0.405611749208542,-0.758879775192823,0.0304126747879335,-0.105510844505096,0.0491170042901131,0.603631459844605,0.405611749208542,-0.758879775192823,0.0304126747879335,-0.105510844505096
"LAMTOR2",0.216839369505091,-0.639367272386523,0.225021934067902,0.385540218912325,0.695654243154435,0.568553344485193,0.216839369505091,-0.639367272386523,0.225021934067902,0.385540218912325,0.695654243154435,0.568553344485193,0.216839369505091,-0.639367272386523,0.225021934067902,0.385540218912325,0.695654243154435,0.568553344485193
"JRKL",-2.03247271873864,-2.25095452538558,-2.25095452538558,-1.07286635228933,-2.25095452538558,-2.25095452538558,-2.03247271873864,-2.25095452538558,-2.25095452538558,-1.07286635228933,-2.25095452538558,-2.25095452538558,-2.03247271873864,-2.25095452538558,-2.25095452538558,-1.07286635228933,-2.25095452538558,-2.25095452538558
"PRPF38B",0.293445924930567,0.931864900609028,0.00985933714554932,0.448317077281359,0.229454871562514,-0.48874284041441,0.293445924930567,0.931864900609028,0.00985933714554932,0.448317077281359,0.229454871562514,-0.48874284041441,0.293445924930567,0.931864900609028,0.00985933714554932,0.448317077281359,0.229454871562514,-0.48874284041441
"LACTB2",0.765189424422373,-0.0523351061648251,0.576680339983508,1.15071097555376,1.19533707086279,1.03354121431111,0.765189424422373,-0.0523351061648251,0.576680339983508,1.15071097555376,1.19533707086279,1.03354121431111,0.765189424422373,-0.0523351061648251,0.576680339983508,1.15071097555376,1.19533707086279,1.03354121431111
"BOP1",1.15286267779289,0.645766695276426,1.62089659628484,1.75949941689649,1.366666283724,0.670043728185554,1.15286267779289,0.645766695276426,1.62089659628484,1.75949941689649,1.366666283724,0.670043728185554,1.15286267779289,0.645766695276426,1.62089659628484,1.75949941689649,1.366666283724,0.670043728185554
"RRP9",1.45798200555703,1.08594343661262,2.23492293178114,1.96305626263788,1.40022744242509,1.07898899679918,1.45798200555703,1.08594343661262,2.23492293178114,1.96305626263788,1.40022744242509,1.07898899679918,1.45798200555703,1.08594343661262,2.23492293178114,1.96305626263788,1.40022744242509,1.07898899679918
"NSRP1",0.792244365375617,0.200452467989167,1.42748081847449,1.09897706722835,1.15799440006133,0.414073275399107,0.792244365375617,0.200452467989167,1.42748081847449,1.09897706722835,1.15799440006133,0.414073275399107,0.792244365375617,0.200452467989167,1.42748081847449,1.09897706722835,1.15799440006133,0.414073275399107
"CD3D",-1.06564548659712,-1.28362411067822,-1.61920150329903,-1.4359160486959,-0.892202893967392,-0.296898556835494,-1.06564548659712,-1.28362411067822,-1.61920150329903,-1.4359160486959,-0.892202893967392,-0.296898556835494,-1.06564548659712,-1.28362411067822,-1.61920150329903,-1.4359160486959,-0.892202893967392,-0.296898556835494
"N6AMT1",0.477419771150352,0.817485246825367,1.18759182271719,0.713307901053913,-0.124071003652168,0.1738034577072,0.477419771150352,0.817485246825367,1.18759182271719,0.713307901053913,-0.124071003652168,0.1738034577072,0.477419771150352,0.817485246825367,1.18759182271719,0.713307901053913,-0.124071003652168,0.1738034577072
"SP110",-0.888938344497576,-0.437718944895162,-0.34900819903843,-0.872918708557834,-1.0357489678443,-1.6569355808959,-0.888938344497576,-0.437718944895162,-0.34900819903843,-0.872918708557834,-1.0357489678443,-1.6569355808959,-0.888938344497576,-0.437718944895162,-0.34900819903843,-0.872918708557834,-1.0357489678443,-1.6569355808959
"GCDH",-1.39601880155826,-0.794735302066321,-2.0935221040514,-1.93812768648189,-1.28340992763473,-1.42378748791331,-1.39601880155826,-0.794735302066321,-2.0935221040514,-1.93812768648189,-1.28340992763473,-1.42378748791331,-1.39601880155826,-0.794735302066321,-2.0935221040514,-1.93812768648189,-1.28340992763473,-1.42378748791331
"OSBPL7",0.74322920600352,1.0312978640323,1.19294161447994,0.590414709327684,0,1.25634398196244,0.74322920600352,1.0312978640323,1.19294161447994,0.590414709327684,0,1.25634398196244,0.74322920600352,1.0312978640323,1.19294161447994,0.590414709327684,0,1.25634398196244
"WDR1",-0.435688668352157,0.156015018925869,-0.334245850583534,-1.25574644799297,-0.620324386699067,-0.243994675866963,-0.435688668352157,0.156015018925869,-0.334245850583534,-1.25574644799297,-0.620324386699067,-0.243994675866963,-0.435688668352157,0.156015018925869,-0.334245850583534,-1.25574644799297,-0.620324386699067,-0.243994675866963
"CREM",0.518736077574049,-0.191801485823836,0.101438006850221,0.718286185903917,0.949476173803006,0.962359701821289,0.518736077574049,-0.191801485823836,0.101438006850221,0.718286185903917,0.949476173803006,0.962359701821289,0.518736077574049,-0.191801485823836,0.101438006850221,0.718286185903917,0.949476173803006,0.962359701821289
"VPS13D",0.031065793411355,0.600077549788909,0.49118243595948,-0.107494638630621,-0.70822849746555,0.127007480952588,0.031065793411355,0.600077549788909,0.49118243595948,-0.107494638630621,-0.70822849746555,0.127007480952588,0.031065793411355,0.600077549788909,0.49118243595948,-0.107494638630621,-0.70822849746555,0.127007480952588
"CTC1",-1.73847150018273,-0.962301330364725,-2.00219094432531,-2.27266554292131,-1.72046804555142,-2.14959166464967,-1.73847150018273,-0.962301330364725,-2.00219094432531,-2.27266554292131,-1.72046804555142,-2.14959166464967,-1.73847150018273,-0.962301330364725,-2.00219094432531,-2.27266554292131,-1.72046804555142,-2.14959166464967
"IKZF3",-0.45900985098105,0.132096567831423,-0.245259170288143,-0.210711643512544,-0.802056848843049,-1.18257256803708,-0.45900985098105,0.132096567831423,-0.245259170288143,-0.210711643512544,-0.802056848843049,-1.18257256803708,-0.45900985098105,0.132096567831423,-0.245259170288143,-0.210711643512544,-0.802056848843049,-1.18257256803708
"CDT1",0.0318917156490327,-0.496777693924525,-0.496777693924525,0.0836168302655029,0.771848044293842,0.00737013912513899,0.0318917156490327,-0.496777693924525,-0.496777693924525,0.0836168302655029,0.771848044293842,0.00737013912513899,0.0318917156490327,-0.496777693924525,-0.496777693924525,0.0836168302655029,0.771848044293842,0.00737013912513899
"ERGIC3",0.643131593338829,0.228077514139375,1.57594203594475,0.908960510211696,0.437741580353665,0.674055751452714,0.643131593338829,0.228077514139375,1.57594203594475,0.908960510211696,0.437741580353665,0.674055751452714,0.643131593338829,0.228077514139375,1.57594203594475,0.908960510211696,0.437741580353665,0.674055751452714
"UMPS",1.09675030276428,0.723016139521486,0.282979231940827,1.44422670595958,1.5288345557512,1.16268658238653,1.09675030276428,0.723016139521486,0.282979231940827,1.44422670595958,1.5288345557512,1.16268658238653,1.09675030276428,0.723016139521486,0.282979231940827,1.44422670595958,1.5288345557512,1.16268658238653
"XPNPEP3",0.603186537177253,-0.13673632483717,0.239098832845536,0.959892114086165,1.09785581608959,0.809220631533665,0.603186537177253,-0.13673632483717,0.239098832845536,0.959892114086165,1.09785581608959,0.809220631533665,0.603186537177253,-0.13673632483717,0.239098832845536,0.959892114086165,1.09785581608959,0.809220631533665
"MORC3",-1.04945075790574,-0.209181966926755,-0.991588177900402,-1.47078746315922,-1.4442167804557,-1.28349516125277,-1.04945075790574,-0.209181966926755,-0.991588177900402,-1.47078746315922,-1.4442167804557,-1.28349516125277,-1.04945075790574,-0.209181966926755,-0.991588177900402,-1.47078746315922,-1.4442167804557,-1.28349516125277
"TFAM",0.128157652615418,0.857199675334388,0.396750939347481,-0.0203744538532771,-0.168343853620876,-0.488737075405379,0.128157652615418,0.857199675334388,0.396750939347481,-0.0203744538532771,-0.168343853620876,-0.488737075405379,0.128157652615418,0.857199675334388,0.396750939347481,-0.0203744538532771,-0.168343853620876,-0.488737075405379
"IGF2BP3",1.22004678176171,0.777645782719815,1.29719161120868,1.87320156175311,1.57723538979129,0.638629061554968,1.22004678176171,0.777645782719815,1.29719161120868,1.87320156175311,1.57723538979129,0.638629061554968,1.22004678176171,0.777645782719815,1.29719161120868,1.87320156175311,1.57723538979129,0.638629061554968
"ORC5",0.821023172453781,0.982598098833181,-0.127078922937405,0.659125457437661,1.25972850017823,0.723533964249382,0.821023172453781,0.982598098833181,-0.127078922937405,0.659125457437661,1.25972850017823,0.723533964249382,0.821023172453781,0.982598098833181,-0.127078922937405,0.659125457437661,1.25972850017823,0.723533964249382
"RANBP1",0.551763037895293,-0.130475777425838,0.0768361560360304,0.909267115315339,0.91655017202626,0.924882542870126,0.551763037895293,-0.130475777425838,0.0768361560360304,0.909267115315339,0.91655017202626,0.924882542870126,0.551763037895293,-0.130475777425838,0.0768361560360304,0.909267115315339,0.91655017202626,0.924882542870126
"RRP7A",0.82771116367001,0.611934595573827,1.40844503489414,1.45993461985248,0.741737827178843,0.262575809796436,0.82771116367001,0.611934595573827,1.40844503489414,1.45993461985248,0.741737827178843,0.262575809796436,0.82771116367001,0.611934595573827,1.40844503489414,1.45993461985248,0.741737827178843,0.262575809796436
"VKORC1L1",-0.308456929066087,0.136120325377308,0.134612981526758,-0.515832342968801,-0.220483126149415,-1.11179312890735,-0.308456929066087,0.136120325377308,0.134612981526758,-0.515832342968801,-0.220483126149415,-1.11179312890735,-0.308456929066087,0.136120325377308,0.134612981526758,-0.515832342968801,-0.220483126149415,-1.11179312890735
"MRPL3",0.839401777430408,0.75578761746738,0.996039829801097,1.22817051895046,1.20673237611305,-0.0395561164932556,0.839401777430408,0.75578761746738,0.996039829801097,1.22817051895046,1.20673237611305,-0.0395561164932556,0.839401777430408,0.75578761746738,0.996039829801097,1.22817051895046,1.20673237611305,-0.0395561164932556
"C19ORF54",0.404812657359572,0,0,0,1.17452051901887,0.547696547520444,0.404812657359572,0,0,0,1.17452051901887,0.547696547520444,0.404812657359572,0,0,0,1.17452051901887,0.547696547520444
"PHF8",-0.337574986648726,-0.271198236489857,0.543252070016594,-0.0913621949675687,-0.665676428891151,-0.754830633598364,-0.337574986648726,-0.271198236489857,0.543252070016594,-0.0913621949675687,-0.665676428891151,-0.754830633598364,-0.337574986648726,-0.271198236489857,0.543252070016594,-0.0913621949675687,-0.665676428891151,-0.754830633598364
"IFI35",0.357961171218703,0.062108899637494,-0.279229278132643,0.00983179262608562,1.03412905165395,0.563943406698674,0.357961171218703,0.062108899637494,-0.279229278132643,0.00983179262608562,1.03412905165395,0.563943406698674,0.357961171218703,0.062108899637494,-0.279229278132643,0.00983179262608562,1.03412905165395,0.563943406698674
"TRAF2",0.137207244920325,-0.103310505748867,0.984865457474837,-0.0954877334849993,0.465748785230636,-0.267883926747084,0.137207244920325,-0.103310505748867,0.984865457474837,-0.0954877334849993,0.465748785230636,-0.267883926747084,0.137207244920325,-0.103310505748867,0.984865457474837,-0.0954877334849993,0.465748785230636,-0.267883926747084
"NOL10",1.28774308477771,0.769777894018772,1.84253788123971,1.92074799833476,1.36689825590777,0.928402341874157,1.28774308477771,0.769777894018772,1.84253788123971,1.92074799833476,1.36689825590777,0.928402341874157,1.28774308477771,0.769777894018772,1.84253788123971,1.92074799833476,1.36689825590777,0.928402341874157
"GPSM3",0.181612387945463,0.683108775058567,-0.277389039100227,-0.60047606577131,0.380867917023022,0.267145119875554,0.181612387945463,0.683108775058567,-0.277389039100227,-0.60047606577131,0.380867917023022,0.267145119875554,0.181612387945463,0.683108775058567,-0.277389039100227,-0.60047606577131,0.380867917023022,0.267145119875554
"BMI1",0.0520218647021766,0.864550731383362,-0.0966527984576592,-0.489405815058734,-0.294702234433211,0.03534711431021,0.0520218647021766,0.864550731383362,-0.0966527984576592,-0.489405815058734,-0.294702234433211,0.03534711431021,0.0520218647021766,0.864550731383362,-0.0966527984576592,-0.489405815058734,-0.294702234433211,0.03534711431021
"DNAJA1",1.53638699531358,1.30272798737546,2.08068527951328,2.22743012797873,1.40310142364105,1.02534030073009,1.53638699531358,1.30272798737546,2.08068527951328,2.22743012797873,1.40310142364105,1.02534030073009,1.53638699531358,1.30272798737546,2.08068527951328,2.22743012797873,1.40310142364105,1.02534030073009
"ARID5B",-0.0924848746413803,0.0278199406703614,0.764668604523436,-0.134054356715058,-0.133142925791913,-0.682811041774667,-0.0924848746413803,0.0278199406703614,0.764668604523436,-0.134054356715058,-0.133142925791913,-0.682811041774667,-0.0924848746413803,0.0278199406703614,0.764668604523436,-0.134054356715058,-0.133142925791913,-0.682811041774667
"TUBB4A",-1.82050993448414,-1.04736121385514,-1.62302464267665,-2.35375145676776,-2.20519577556314,-1.94810975522171,-1.82050993448414,-1.04736121385514,-1.62302464267665,-2.35375145676776,-2.20519577556314,-1.94810975522171,-1.82050993448414,-1.04736121385514,-1.62302464267665,-2.35375145676776,-2.20519577556314,-1.94810975522171
"PSMG2",1.10262923351386,0.389818454980055,0.81014728610321,1.68418244789872,1.48934408924578,1.15283584047536,1.10262923351386,0.389818454980055,0.81014728610321,1.68418244789872,1.48934408924578,1.15283584047536,1.10262923351386,0.389818454980055,0.81014728610321,1.68418244789872,1.48934408924578,1.15283584047536
"SNX18",-1.49333697619161,-1.15955403235667,-1.38069811327723,-2.21286614707649,-1.7873706857045,-0.897611734467744,-1.49333697619161,-1.15955403235667,-1.38069811327723,-2.21286614707649,-1.7873706857045,-0.897611734467744,-1.49333697619161,-1.15955403235667,-1.38069811327723,-2.21286614707649,-1.7873706857045,-0.897611734467744
"HDAC9",1.03635946493733,0.330844302557701,0.77130082189854,1.28565094434829,1.21095057567047,1.68731162476367,1.03635946493733,0.330844302557701,0.77130082189854,1.28565094434829,1.21095057567047,1.68731162476367,1.03635946493733,0.330844302557701,0.77130082189854,1.28565094434829,1.21095057567047,1.68731162476367
"DYRK1A",-0.935064391154161,-0.600306296993095,-1.90211463419484,-1.15716505027598,-0.738992093119886,-0.8641480518678,-0.935064391154161,-0.600306296993095,-1.90211463419484,-1.15716505027598,-0.738992093119886,-0.8641480518678,-0.935064391154161,-0.600306296993095,-1.90211463419484,-1.15716505027598,-0.738992093119886,-0.8641480518678
"LSS",0.136913515645407,0.347946804601019,-0.188688880381856,-0.425273832719044,-0.0726148295015726,0.894920928057545,0.136913515645407,0.347946804601019,-0.188688880381856,-0.425273832719044,-0.0726148295015726,0.894920928057545,0.136913515645407,0.347946804601019,-0.188688880381856,-0.425273832719044,-0.0726148295015726,0.894920928057545
"NXT2",0.602238510288505,0.454839252049942,-0.158197323225024,1.30207021288952,0.611951651640761,0.556313182939391,0.602238510288505,0.454839252049942,-0.158197323225024,1.30207021288952,0.611951651640761,0.556313182939391,0.602238510288505,0.454839252049942,-0.158197323225024,1.30207021288952,0.611951651640761,0.556313182939391
"HGH1",0.579011101050927,0.398260765005992,0.856767891044476,1.31126638826264,0.589320062796309,-0.0847956158574867,0.579011101050927,0.398260765005992,0.856767891044476,1.31126638826264,0.589320062796309,-0.0847956158574867,0.579011101050927,0.398260765005992,0.856767891044476,1.31126638826264,0.589320062796309,-0.0847956158574867
"SNAPC3",0.56835451316046,0,0,1.12198390947953,0.916198310733569,0.667181013207592,0.56835451316046,0,0,1.12198390947953,0.916198310733569,0.667181013207592,0.56835451316046,0,0,1.12198390947953,0.916198310733569,0.667181013207592
"PEX1",-0.246845907566888,-1.06160438396481,-0.22959717232557,0.303443412498899,0.0754810873023063,-0.122077886533478,-0.246845907566888,-1.06160438396481,-0.22959717232557,0.303443412498899,0.0754810873023063,-0.122077886533478,-0.246845907566888,-1.06160438396481,-0.22959717232557,0.303443412498899,0.0754810873023063,-0.122077886533478
"NOC4L",3.28810826202665,2.59337034790973,3.51567546013403,3.97905709456691,3.51205589171803,3.11424819522923,3.28810826202665,2.59337034790973,3.51567546013403,3.97905709456691,3.51205589171803,3.11424819522923,3.28810826202665,2.59337034790973,3.51567546013403,3.97905709456691,3.51205589171803,3.11424819522923
"MBNL2",-0.864250840611064,-0.957535720660163,-0.00481461455469803,-0.836147489279209,-0.749966410534959,-1.44399127154419,-0.864250840611064,-0.957535720660163,-0.00481461455469803,-0.836147489279209,-0.749966410534959,-1.44399127154419,-0.864250840611064,-0.957535720660163,-0.00481461455469803,-0.836147489279209,-0.749966410534959,-1.44399127154419
"EPM2AIP1",-1.18647153776511,-0.569230603539987,-0.671788080032679,-1.22655710027857,-1.716793515218,-1.58023760506607,-1.18647153776511,-0.569230603539987,-0.671788080032679,-1.22655710027857,-1.716793515218,-1.58023760506607,-1.18647153776511,-0.569230603539987,-0.671788080032679,-1.22655710027857,-1.716793515218,-1.58023760506607
"GCC1",0.561597028616149,-0.229218819347533,0.852395926286103,1.04265001825142,0.587696307423423,0.968389344516886,0.561597028616149,-0.229218819347533,0.852395926286103,1.04265001825142,0.587696307423423,0.968389344516886,0.561597028616149,-0.229218819347533,0.852395926286103,1.04265001825142,0.587696307423423,0.968389344516886
"FOXK1",-0.4574819555193,0.372431974475542,-0.561375916076934,-0.964526355913363,-0.653509002311382,-0.769756298852873,-0.4574819555193,0.372431974475542,-0.561375916076934,-0.964526355913363,-0.653509002311382,-0.769756298852873,-0.4574819555193,0.372431974475542,-0.561375916076934,-0.964526355913363,-0.653509002311382,-0.769756298852873
