"","B_CELL_NAIVE","CD4_NAIVE","CD4_STIM","CD8_NAIVE","CD8_STIM","M2","MONOCYTES","NK","TFH","TH1","TH17","TH2","THSTAR","TREG_MEM","TREG_NAIVE"
"SLC16A10",1.15026000786379,72.5731255963359,18.207340378122,76.1849057076615,19.6075603849245,0.0888014443943733,0.679486194587054,0.0644395286440571,23.4869449821778,12.5820127280123,20.4432670612274,22.4932024547067,10.4694560785509,55.0532777223769,106.155490779958
"NSG1",1.96209951852301,16.89690684539,2.56546327318632,90.3238134078439,17.9087429928001,1.31677312315093,1.20895093487364,39.8988577366841,71.2266120628365,92.6532980765031,106.637907791846,25.546842580225,159.934467061206,13.7051236705691,5.22141663155238
"SMPDL3A",0.070594654925384,0.12504619643508,0.0603847827605471,0.127028340806904,0.0349529205213088,86.9659401389229,38.7929184731075,0.883234872818074,0.260606563674185,0.0701349656113788,0.0635536263563731,0.0975463713605452,0.0100974607076481,0.238091789443558,0.166696220330431
"IRF5",35.125863398236,2.03707913347305,0.608266673811825,2.0480899660561,0.612724612888824,151.71106088484,116.283022378308,23.9984164485405,11.8837597987497,14.1465110200186,17.2179691514655,12.2063321288803,13.6088308004525,36.3767136254135,3.12332903265358
"FES",3.39817227531563,0.246311193233435,0.283035012185602,0.343876587214579,0.432922236207578,17.042882627584,82.356361606499,38.9687986789302,0.542755495163702,0.175735980079919,0.4263595107466,0.0966107259755885,0.561283933141813,0.667527594932364,0.337789646343729
"ADD2",57.0943186490424,22.3137993380485,3.48546747112735,24.2231847340308,3.81376283130676,36.8041890191056,0.276913464863239,0.207508999257911,1.12372037905435,0.415468637582831,0.497740705813846,0.676012395771302,0.15349208393141,0.129542112470912,2.87935203832127
"SPRY1",15.059014434327,4.33680155541954,166.138494855148,11.5663378635833,231.078132407637,0.116034250515635,7.24714200135877,2.18845735975258,6.06857206361288,6.0822890417675,5.01471610776779,4.0040065402324,8.12000385641471,2.67659117359482,7.26426389169962
"RASGEF1B",176.640701614269,23.0902163029427,92.4080707187177,28.5514772109615,120.171901620868,274.297974794562,192.34746865233,18.8981904935371,11.3140004477905,20.3368154344827,6.87454185941779,10.1120614221736,17.5158248300434,3.32409246808777,17.1367442644104
"SULF2",4.80299800289783,2.89104428255272,0.407152634864981,3.0782978135126,0.39682486130074,103.165915179296,154.793052506016,1.28968004430334,2.48613186670625,2.65421134911077,1.92151901964221,2.34041593620375,2.19765124027433,3.45339983737673,2.52135299966654
"GIMAP6",0.162271980988764,352.788384691942,220.146262537437,298.747110937019,300.172156432843,109.264962796624,69.1081425995368,370.811884988971,335.305117468183,298.634855938721,227.685257108144,286.548389381654,242.63253967475,329.908979183827,588.972441735019
"EPHX2",0.994981489703422,106.993484024165,16.841296186475,77.1574663410385,11.2330870701291,0.0432291265705867,0.0751590803560557,2.95426473523235,57.0345444434894,35.5878744772452,35.6256803616221,52.0926764617163,23.521073486925,26.1863948823346,63.3520007517462
"ABCD2",1.78198737122226,63.8955834171456,9.75566310451873,85.4850431771779,11.6383233546497,0.07765768278766,0.0581154995721632,5.11270379806058,47.5222347839135,44.226764949974,48.5124958797183,48.2336979198923,54.2540713497394,44.6748109882683,82.190028575549
"GNAQ",0.898112456233934,303.640447163835,82.9122144415294,243.272001515577,70.7485813419186,376.058453033181,409.774325250991,52.4676447589038,239.645822161413,278.959542286327,361.137239343923,521.060964874942,361.745190989702,252.27303444825,269.619361071317
"F2R",0.0573282670007142,0.573827225849126,0.88245525224433,2.33566795382613,2.76589741384631,0.49998760312346,0.46183002129343,201.614291698579,10.494003932439,37.5267078039567,3.24443484673059,3.56702520067811,24.5096391931606,9.99162706005538,0.973119237108538
"SLC22A15",5.28524945999747,0.420625785779004,0.0723356784487451,1.60652650966645,0.244048069432874,45.1096817260429,83.2482584475217,24.2901896199711,1.60649988736304,5.99445562262721,1.27298017903067,0.880306618067542,7.84162428098154,0.984724792537063,0.660304803669315
"PID1",0.0389073292010566,0.257726166992101,0.117527851340825,0.248425394276405,0.0956548846701882,27.1870389978959,111.028476043232,0.150930624138737,0.305409441761615,0.0132437604465087,0.00431240194976346,0.0176808701407115,0.00194884583468077,0.425645704311644,0.253515453596862
"IL18R1",1.99701417627802,9.67067732152505,52.2054996240804,6.36283811217,22.1604857346559,0.328579180880586,0.139411259974477,137.238467339769,18.106459167225,46.9384326410577,51.7063693353183,19.907539159526,128.209981732639,56.6720071171894,24.0151488694712
"SIGLEC7",0.0231937486795434,0.0998118280761942,0.00821824407667157,0.101528099477871,0.0159537251414588,11.4981246416018,32.9602859847594,72.6512081231057,0.164916733770542,0.0536127555679962,0.0294107558218433,0.0151764815591058,0.0481774454358192,0.152000890073884,0.124071979148652
"CTSL",0.0533529062720274,18.2914017342068,22.2979469060012,1.36674234108881,3.28745421276752,230.922890555495,30.2409230311472,0.682352376552182,11.3264144130706,9.46889655092789,5.94209437342739,12.6258551493887,4.9482829501136,2.28426437807606,8.15054803005621
"RNF144B",45.9891668605547,24.875203120365,5.37595053352676,21.8356965358846,4.87668250507235,736.970652942514,151.673823273893,7.10591566739782,11.3055593768028,11.3735809837868,9.5104892169474,8.91191278070269,12.7758007743353,6.81516349131413,23.6549133436654
"SYT17",36.4431333489651,0.116123900096898,0.0522093865792902,0.0869065839149548,0.0389512197925608,74.4452843498848,1.84291204544258,0.17177993494385,0.0695920802119279,0.00604854233443654,0.00762156018908654,0.00979805553257211,0.0021846980389375,0.0677716056751202,0.0552060823820606
"BASP1",33.7846629772283,0.353503571107058,1.20865957651587,0.257545444848285,0.747985395348855,19.8536781912077,57.0121246194934,0.28554535595157,0.297671950258719,0.0706814498297817,0.197243595725669,0.159667657731238,0.036309555710601,3.02473666361076,0.474252897585736
"CTBP2",0.366933727865122,0.397973925515845,0.269266768475239,0.416980066221048,0.210071865000332,37.5661937180038,17.9927285686255,49.8030964643314,0.36371104685707,0.289864178593651,0.369625067357376,0.343687663766077,0.249817464605153,0.286412976735598,0.403721576357017
"VSTM1",0.032244707246566,0.19125694348466,0.00691519757693137,0.198228109799221,0.00939635858390196,46.905742818433,90.0357178984452,0.254323705381838,0.23136373333027,0.00303437425365385,0.00449164802645192,0.0287845806265192,0,0.312090335589721,0.247748209964029
"RIC3",121.779997783363,87.4372710159757,23.2792297793333,99.0716181050673,28.9917809755235,0.811413603676754,0.416487866258445,5.8470547337211,92.3172019889173,73.7066958168606,66.8744192189971,71.8538101940452,53.2832330183558,45.763018722649,80.3180964127683
"LILRA6",0.189537841446751,0.249099874233936,0.210378410019077,0.220031399531496,0.194360699974169,54.2414455557771,61.1218038558245,0.364089396100585,0.277555740344213,0.197342343473991,0.316873338542905,0.267187839002202,0.29203517788962,0.314175167034608,0.253781796407269
"RRAS2",183.465893816236,12.1361351329809,65.8855472488539,15.0138037565237,103.278303442087,0.371088193033476,0.256616857421918,72.5889937326438,12.8553579117132,19.8519831496833,12.4246262792727,15.2335813667573,28.9399773436356,4.27839837995838,11.4129178260266
"OPTN",25.7572981414004,97.4354798375359,57.8150190621539,55.8841064265885,48.4120121594716,1.45800294031269,3.88685769212214,200.744400667924,251.597092355721,220.304174570279,239.26646676225,238.788233043452,188.252419832529,287.23165613726,125.769906144317
"TNFRSF13C",442.168446491311,5.13881197448808,10.5148905164812,7.87413129299298,21.8747283072678,0.495890145172686,0.169381286368736,0.624450810654724,14.2087617464535,7.77781732831202,5.80488887260029,7.05329892373606,4.5187388036175,9.87575233620154,20.6534896116583
"RAP1GAP2",14.6107738586552,13.7161061482255,0.585802565545039,7.14813726353087,0.340392247710549,145.337521683269,45.5876150180217,188.872624214436,61.2977087151029,44.3253959907212,59.4682002979952,52.727327385374,34.4676475108981,69.1530151625087,22.9704100763865
"ID2",4.87064551196311,268.664683620854,163.116036261778,419.120623819644,181.842795517461,476.507154111733,1326.51955417399,637.855287718267,91.748258265275,424.890828247894,225.392265232154,271.038775847692,655.919436317846,86.5446945841923,41.1910061542471
"TCF7L2",0.857000278642708,3.81990750367029,3.79419494394373,6.6092390274974,7.81537139779598,449.242251858457,25.4379197920972,8.48893315889781,2.90732130105394,3.79552072479279,2.89620732621981,2.24441305438472,3.13740420514971,1.7977956109253,5.19986351944038
"CTSS",628.930906538377,280.17398278299,104.186172946368,218.719024722029,120.632367292614,8792.6832646521,8254.40901971868,462.646338830914,284.305563337683,303.842506897356,289.008226068625,264.313215875808,355.722681035808,381.041045971269,285.188328378846
"SWAP70",343.71402596484,6.21437664433515,2.94389119055098,4.5646696869774,2.44594721340696,108.708048759387,26.6267435562906,10.707408495597,3.74408573139231,5.23085940813933,5.36740898973625,6.56432758741192,5.20519155187288,17.4150747002355,32.1647716850865
"TIMP1",1.47798488882593,23.9257796880304,6.58276412137294,23.3606165797754,5.58183352337647,360.506854954581,277.118906482689,55.1834921290057,75.0264711447442,94.5038107842885,110.841877332153,87.9293986900625,100.361517049457,56.0460331400865,25.3054369078747
"TOX",1.05643327017343,14.0605560786774,8.19673385810794,7.01736350868519,3.14021832703504,0.582534031285649,0.732553703855368,109.053362047708,58.1184709031913,35.5985540643308,38.7689110605933,47.1953334204683,9.06057422176317,140.255148538735,43.7931162714288
"FAM101B",1.87495388003029,742.414325015786,72.8960187298196,582.769254700202,54.8069594036882,219.340541726779,461.782859069208,249.643933262755,324.574918540933,362.889309252644,330.709833405048,328.345821811096,358.643612884221,275.878424889404,599.152139897981
"CXXC5",64.2360444290613,2.05419502126414,0.448180495670876,3.25955445784529,0.849789759971745,2.66302909905354,51.5296006967292,118.302470815761,2.33745117603528,1.67558931656721,1.47354241460434,1.52108867687465,1.57372862264506,4.28350302959721,3.57215071924753
"ZFY",25.0704060127842,16.3345176616591,23.2008513283138,14.263548870299,23.2223073715488,14.9115297107496,10.6691272513882,12.5057123790726,11.2842485792264,13.6685137563918,12.3670627600032,13.8406843362565,17.5274275424011,9.43931948023433,15.6728933671137
"CD82",32.4692481446295,11.60317808765,320.823062723766,7.58510688893663,254.902598673547,5.03536448633219,18.1220106335275,1.42140332641632,82.1002707371192,50.5774286548192,66.7689029836779,75.9144126479337,33.5621286441206,76.0293009687356,10.4543958040303
"ALS2CL",0.0322911669184981,47.7967654445049,3.2310090032624,8.66563725706183,0.690383210158461,0.306000617928282,3.31893696971425,0.0840822704256114,62.193254246699,26.3145366623182,43.2733993007067,65.1019843333336,15.8736641840906,24.6038601279798,26.2884102806471
"CD180",44.7573272773613,0.286799184600409,0.22279639294047,0.217010344318567,0.210868732557851,35.2508389751848,14.1183243092317,0.134633747830349,0.11505961124377,0.0329609938168288,0.0585654406274779,0.0902846615538865,0.0401539415231942,0.158252403217164,0.118001104246618
"ZNF165",17.8875602568299,3.57232428959765,93.8241790579225,3.35559536394115,112.735329057065,0.369161564008559,0.890179711626668,0.640476455429714,2.66561357077433,3.08313281901642,2.20007326829922,2.91567916665058,2.90193699098058,0.856317519919615,2.44449524798807
"CD19",251.184220446438,0.91588564639166,0.26725945840196,0.984911894693596,0.344798929675449,0.565548042654653,0.230164206862364,0.420972191683433,0.599135702862646,0.132545466708806,0.0839381119188721,0.136939182411295,0.099730428122351,0.572372647924353,0.412947850633092
"APBA2",0.0108134032285736,61.7094327071107,12.7074601875844,114.552204620682,21.3507459279986,0.129969870488552,0.0537026010110868,58.97896625832,54.8815635862019,35.871953548076,16.1763792658495,25.2420516337298,18.2043090752656,6.91462179629721,44.1234566221413
"FAM129A",0.739402524736755,1.77753621819336,4.87358116531804,2.39907653834018,10.7554186139097,10.468615050748,38.3320384300783,54.843194340121,24.417943929926,49.9619880173067,78.1154999782904,84.2323139454125,69.4966739877788,184.128012141115,15.1799732212999
"EGR1",84.7716336664924,67.1100686181307,963.599994981559,92.9397652391046,1074.42416695364,10.407414772863,46.0296422705307,68.5845838210415,40.4816948041412,160.542366849725,82.532880537759,120.42534015121,111.689015750846,104.338874755066,87.6136741783315
"KLF10",98.6781003563443,44.4273425963667,722.717705010324,58.3954125827654,717.649138230539,238.796587111142,798.37469207784,112.911627629433,35.8166079192813,114.091076327339,79.050599836199,91.4716271324039,116.423379712328,46.7935581721529,11.7347218747318
"HVCN1",351.221554775783,12.2465553586872,2.50624745168274,10.4052850090024,2.56169424677478,71.4238010249962,64.453132681566,12.7017378270834,6.19277954399971,5.93601847903788,3.63801355288843,10.0719819812238,3.4456429195974,12.2040775548142,39.184494855949
"IFITM3",8.47911412558328,31.9067662977381,18.2590947009662,58.0511853796385,31.206983487414,1208.477860336,336.415030053906,201.449905218814,66.2833782522842,44.5474521784738,37.5858508360857,35.9618621104988,29.0213996390746,38.2426459448954,34.6009291342136
"WARS",25.5294585425129,18.7534642544922,203.154227692931,19.0519983804231,249.489994828147,849.269874663438,254.032759041057,39.4427569179048,24.0459578274385,24.306401969776,23.8010356635125,23.2681520139462,23.8541146266673,28.5541463149913,18.7610660638221
"TPPP3",0.0867607237209057,0.106575176204252,0.0325200779094657,0.202041341736979,0.179048298138321,77.7660229762962,39.1303871149934,0.4581753990448,0.242900513608048,0.0440432055191135,0.0139361969922885,0.0437335942672885,0.0357690283089038,0.288110338094433,0.133432408192471
"CD74",8515.41147023415,155.59564850077,198.487590937176,180.541152982462,250.037134493559,2277.17456862036,4165.3776750117,482.5513253072,336.118592991625,310.178444141942,240.143945705087,240.538653714346,185.266439468976,866.553870000058,150.496159617913
"CDKN1C",0.139704542387014,1.09407368821423,0.294234300978606,0.761076553209564,0.339272896840348,273.453017655514,3.96510353792623,1.673040449593,0.942855975828788,1.26036396235129,0.993637869376114,1.10227996651888,0.989932657041433,1.33225046438135,1.39349734353462
"CXCR3",0.160246373340882,0.38854413547842,9.38991725452039,10.0988327183327,58.6477934556569,0.0451431000124191,0.0285918446746726,12.3690013171413,25.7652849289265,64.3041485222808,2.28748804511179,4.95061783308007,25.1026753666669,37.1432159238808,2.78084678273182
"LMNA",0.756457244204888,0.252235384695398,20.8940313225938,0.663766760635219,84.3249345591647,1.2895376247566,27.4577344132647,2.50763675553738,5.39605039513606,15.4268470577894,32.773298307725,21.6801487854971,11.3563834208702,42.3424649930538,1.01098785353451
"CD244",33.9819309148877,41.3082200587155,3.36482560512184,47.023321492224,5.64832492589618,286.222042130286,140.227961438846,658.306669851667,23.1030531845481,27.0833524643962,17.62077219913,20.5952514889981,19.160375866974,12.9307398454748,25.4665696534625
"GIMAP7",0.0573836867407453,136.585661264172,271.396889880971,82.2477799471414,375.238797175176,35.910171979659,10.9579792265616,120.615831427979,139.412818854619,92.7890181931452,82.6495096614231,80.1481653640885,92.6908104828077,79.4274107155202,197.237503144393
"SPRED1",2.14266941783265,0.313548845299884,1.06086985780148,0.764777878294538,2.09394766360413,158.058304230315,13.1101441393647,3.04617449361845,0.385793918227019,0.73370631345097,0.22129406353021,0.307286414747763,0.501263322009965,0.195631763639769,0.467935089673318
"IL21R",43.0155311834538,30.1069532278029,462.722247189382,29.9581701492404,486.095087496226,39.1192130788848,0.372876291434907,35.0226073419267,38.7575402870538,24.2470582085596,20.3974283832452,28.7777624200817,10.9927956436243,41.3061070488385,37.8573584288635
"HK2",25.8295244869274,17.4813206987378,190.432610300186,17.9382481287548,196.166741864833,40.0104406513362,185.547553451528,0.849695957045467,9.15927826253721,8.6068282554874,11.531623256282,12.2694956708143,13.400728368705,13.2374179621173,19.2957278654192
"NINJ1",2.38729869604101,9.13531327166379,335.394209946283,13.4243081906595,187.788463936707,86.9399212775724,135.036155624762,10.226213596799,18.3190364881135,16.744860495732,14.2018788043228,13.691816763021,13.1234638678223,18.8699163523797,12.918000560184
"AMIGO1",3.17094729958077,134.82087794568,22.8009477783339,127.068877644015,26.2615718144686,0.454313794868132,0.31293898109007,33.6217298292895,70.9887107825346,54.0240397958192,51.4225279865625,58.1720516981798,43.5231235666375,32.2263806305904,108.129405337049
"BEX2",95.1704455224038,178.262841943981,66.9870012323216,162.423935604798,75.3506079656784,0.62618768308059,1.40521049810397,61.663509527281,154.472867397462,118.627228015831,125.225303565618,137.108033824091,103.717111364534,75.6646068035038,166.395210188837
"LRP1",0.181043391188023,2.04153772321604,0.529732144092703,1.51987898383366,0.356445968902118,58.9255480526086,121.627890715111,0.637725089201473,2.96483159260231,2.15693903784234,1.32311004122654,1.55639017027313,1.1900806439983,0.9787137181895,2.32503442077922
"THBS1",0.225555596890813,0.795811945143995,0.921213151548246,0.791147945975049,0.864788183956397,0.447050088591544,353.854279855533,6.54667856598391,1.14974107513944,1.69955271379988,1.95150695755012,0.398983203130699,5.70614860612769,1.22927421318871,0.762653786696005
"NMUR1",0.0171927242564528,0.204046988149209,0.0262184339781274,0.517533321204463,0.0506215833103363,0.930973392749102,0.0479093048092613,289.743204262067,0.57241280080724,3.71777465571503,1.43120997042218,2.72657339137943,1.40318058343154,4.46255821368952,0.371919275596952
"PTGS2",0.0824458005048953,0.395885796758968,1.67264433760878,0.325779099094493,0.699812812130618,10.9043699088084,150.684666036215,0.193690201985499,0.385710706894577,0.0221984286031904,0.0229165715658548,0.0419008444111837,0.0218188917460817,0.346962773399392,0.483050460189807
"TLE1",75.0522876755019,0.631288481490956,1.06387504738093,0.621682310131749,0.889291632836177,1.43716381048041,1.14002788865999,62.5394832273429,0.410134337648883,0.61502084155601,0.568371967985204,0.145158858415052,6.23719329639279,0.180506219453192,0.418678365127085
"SAMD12",27.6564120942986,71.384191776101,5.28814516545922,87.2694999373712,8.16482890020372,0.516358831128314,0.486564317622547,14.5915691264437,81.3639994477567,49.2067110680529,103.084259065715,55.8688007563894,87.8699802417337,47.7463746646798,52.8023533683394
"BMF",202.49849464114,10.8275221845181,35.4396102536894,3.9865373486096,19.9868716249343,198.032490347367,208.339829717274,9.55534655073067,15.3553489901836,21.1013968263789,9.76225594370529,7.57936365800558,8.4663547070976,32.9206458638904,10.7691856591518
"EMILIN2",1.33309341158923,3.29779163393631,1.59715552935934,3.28067627733202,1.55620963480995,117.813920261068,175.889148106594,3.18069070202808,4.96461362413606,4.94128456146375,4.91254441707856,4.93509103121327,4.12307258561971,3.64365862591567,2.90478900190615
"TNFRSF18",0.840874241672912,0.0931146394446291,31.0972483032355,0.115194114542145,43.6296906348486,0.0207046205350571,0.0412232341300764,28.0344295907326,7.6734234040801,13.6989068177123,20.8136345870988,11.2277718925349,15.1241021277862,41.6304706876712,1.09104083902212
"KLRK1",0.802360653591331,0.155343261949789,0.111567476998243,34.8297895567202,31.3239521156853,0.138888296298673,0.0349406425563717,40.832627148877,0.0541928549358423,0.0974287587904106,0.00826074587727788,0.0446427156904462,0.0342833213802577,0.0867931003201471,0.327322453661719
"VNN1",0.0985630820591811,0.19211283402995,0.0274379685903814,0.10875971545922,0.0282459655015078,61.6767878602078,52.3497288855255,0.209933652939171,0.162770033375074,0.025242265453526,0.019207951358876,0.0254309481414385,0.0128421246000683,0.175057146419993,0.197437822860758
"SRGN",24.7278369011006,233.452640179904,2377.84187310108,198.770421641345,2180.1107794249,2076.47755543267,4328.96146473755,1119.37480431298,525.453748061125,544.558538322712,536.966938813856,633.645956835038,517.798119460865,707.031138238846,291.793881995019
"LAIR2",2.41301124601184,3.21172029013995,0.323180487195069,1.15977747109186,0.204043971061667,6.80099085764244,2.13863128626754,114.989725932666,15.0693972427557,26.2876145161937,5.92525156481562,14.3618200714124,5.45038599275052,80.5286391846785,41.1593204792038
"NFATC2",69.8295075907877,98.4056819744136,80.0489914333382,75.4491144098048,53.2997522306304,2.93765380286948,0.694559027339474,327.743548111381,155.218130870721,166.703163245048,133.626228336365,159.828213714481,147.415653415183,111.894960722487,97.4941491656471
"PLXDC1",0.0260493783302292,80.6878634006175,13.0622098480161,78.3490571543019,14.2107693404879,0.0724143157589438,0.143195538815349,36.9153665489918,40.0756602132625,27.4759422512886,18.9343957535191,40.8922768389837,11.6958516866421,2.93029648637433,24.6405665927178
"GRAP2",23.1380020763701,84.5842195313039,53.5874546596971,128.201131443253,89.7469158650873,0.215787675850059,0.166638475070123,61.1947719295733,80.0565042770712,63.6536218333481,78.423973005575,86.8256679335586,59.5345270499192,65.3242536629587,65.3746619710702
"CHST2",6.9214746122033,5.22715320446204,3.08049704021276,4.49887176312609,2.32759049035059,102.242041556333,12.175039296328,157.818586161291,2.65284883742954,1.04274169668423,2.17568234481044,2.98701630098278,0.212367024172608,6.86523522318875,5.48048834707067
"RNF144A",2.32618458243307,179.852794292748,73.0346296602245,141.995466773816,39.6395625745275,1.45110875736821,3.83582736861991,67.59294455896,111.326449740507,80.8722481301337,71.5399722898548,105.151607775642,66.0388140532192,27.106086636825,155.323841059962
"EREG",0.140431739791321,0.500916607682584,0.407505271299618,0.437943697420423,0.194881485038491,4.32078201741372,203.809822715331,0.204215917305704,0.448815053203912,0.0384826828395375,0.0343247244070125,0.0604312317358096,0.0439870277783423,0.463426198172088,0.657578575007103
"MRAS",0.0651088258359132,0.223709477450006,0.17452058399663,0.169443393929516,0.120652731780481,101.565451697132,15.8553845927582,0.346056052281904,0.297483397263536,0.124504453101016,0.191226593317515,0.0865314441176962,0.21084820552352,0.152571652744905,0.187405629927615
"SLC43A3",3.69200839196896,5.08356368464515,209.075642504451,5.12488565784567,177.858355790181,42.4312319043467,31.8452358997717,4.77015665310143,6.65724418319327,6.82911596611087,5.79564397445317,5.41052391249865,5.19500360204538,11.3909989653532,7.0981230376176
"KIAA0226L",163.580589349491,0.470557845804274,0.482955832103711,0.411773542175453,0.39755669582561,2.55962698345495,3.91090573231245,0.113155379135378,0.17103073471565,0.00995457218287885,0.0181318745427231,0.0152161419849567,0.0116158657241183,0.163854825039465,0.165210452220867
"PI16",1.43574757100423,6.83086357043642,0.615580089742694,2.00620144502345,0.149916109077577,0.0565610817931086,0.065365090923116,0.679491045967411,5.74904242678119,6.56420877896522,51.616160385449,36.3511882046547,9.39520255603348,107.394889439263,4.36386891397891
"BLNK",185.109718452792,0.65360371351093,0.140077590367686,0.544893044734092,0.283278864864231,0.148124169447486,1.67101184525095,0.140958076457157,0.176503894546725,0.00810947640295481,0.00498997024336154,0.0125119540541385,0.0102308073563221,0.189159592981232,0.176459173551034
"KCNK5",0.0129112356525443,0.237577114110883,87.1139208666971,0.317260564836071,58.5908609035039,0.0248277996107981,0.196124567674464,0.0931653770249886,3.51308071044401,1.76071016111662,1.26951392770318,2.23754323991516,0.663884212053657,3.81112429187062,1.57997726383232
"TBC1D8",0.693442676851972,1.25604776513143,3.43741236489137,0.855409278790067,2.76295595466373,134.415495914782,36.0969878423057,0.931542770808257,0.883551157471135,0.802158100641625,0.593844285724885,0.699512955233981,0.652633789598163,1.49661172877655,2.07898740736635
"SULT1B1",0.081756368379283,212.648821587214,13.2124161347761,142.964687248914,6.64136758091275,84.1577906366695,59.6317607201689,114.567367645079,101.70047931569,44.8718116769894,52.599645682174,63.3487969627615,23.4773504765874,34.0412837994663,264.468686641875
"KLHL14",183.850539571887,0.460894195730285,0.0324072579663157,0.409404448238947,0.0436908927053922,0.0549431250426381,0.0661823712760849,0.0779872889969629,0.113548174765311,0.00413340603334904,0,0.00421091540254327,0.00205021402256635,0.113562471636006,0.09033726050195
"LPCAT2",0.132013245047126,0.156761211959516,0.0547796675422931,0.0679442935966481,0.0148156160527147,70.9477039739457,24.8562720655679,0.167105605401532,0.0869358511408712,0.0169096347735365,0.0668525106333317,0.0793878800715888,0.0194314894838221,0.118579970471544,0.112802200028774
"ADTRP",0.00699633405436887,73.6621594861476,45.5140597826471,8.03056112091057,7.79301879210916,0.922194065782033,0.104739500676358,0.0331376194575181,27.2727670441998,12.1936717621263,18.5170915960174,10.4800546503082,6.04872710124193,18.6737904827981,68.4870989289212
"CORO1C",61.6710109361057,3.24796031897981,21.2225149307755,3.33032631463942,22.5202981505245,137.032170935189,123.527157683872,18.4036198664586,4.61934633805769,6.36363911670971,4.55610007723106,3.85225733116625,4.74620226707577,11.7942165253565,3.57832999124288
"MS4A4A",0.107270204423619,0.0770657482428922,0.0161415460696873,0.055082860040224,0.015464290235352,117.189432184846,10.1233462476073,0.236623860655739,0.0998915060992077,0.00284579418113558,0.00442614877633654,0.00196282477957019,0.00482054210024038,0.0779322214322635,0.0645421216638673
"PARP15",893.957905508509,273.329286903942,26.8927556986873,258.19745754575,32.3514320873461,40.5298496311448,4.93204500469208,585.968395259229,267.120859656423,328.857614211606,302.696933272529,264.284395790606,365.14204100226,294.23203427225,280.207015635567
"CTSH",48.0944835038906,3.23091058183466,1.62983063424064,2.67668987270144,1.29378214653675,56.3938043951581,137.47133465199,2.09032245508618,10.3055321726103,4.82412312547942,37.3380907919077,5.76362556668096,24.1082464489905,13.648047025259,2.95836039643462
"BCL11A",111.487614124349,0.737918987308573,0.397803710364059,0.556354952576611,0.280891063288797,7.94086077110381,6.57952335555528,0.0931460480668619,0.101145374984707,0.0102030967001846,0.00187554960232404,0.0232837991119856,0.00751746606057885,0.121308020807417,0.195975809405254
"CCL20",0.0104902084358868,0.0789121807582136,145.126859715279,0.0435571491226048,5.76627148432795,0.0244248468771029,2.69448513197008,0.0210930632356286,1.11016829199875,0.339228658148657,7.99764555345087,0.080631555005026,15.0504034626359,2.54435136249891,0.42362586409863
"ABI3",5.32492018937195,8.16598142394845,2.41356418213092,18.6850994011094,4.86916390200884,356.407132910171,49.8961230718509,190.520147478507,12.8689800289879,19.867200126498,8.06009109480702,6.66946021427548,12.1304490814719,13.5733406981138,8.09193327571173
"NIPAL2",92.1304243425245,1.43397355025198,0.11298457929688,0.949125104239933,0.10433138831401,23.1146582639341,34.2304673983358,46.2034193685349,21.8499729088932,12.014006245283,23.6279561096905,15.9838295655918,11.1461938763163,33.6732763046459,11.4608562579314
"F13A1",0.217237444327948,0.830037984097184,0.11660659074677,0.969972052908256,0.104437932326714,0.429187172437104,209.880088430001,0.442859474799384,0.496350871664879,0.0196896208199394,0.0253045001234202,0.0439656336731615,0.0189924556792615,0.691613829820119,0.633761790372337
"STMN3",74.5647583759576,309.546819410243,47.4979098614637,414.883602305567,53.8148979392614,10.1162138439504,10.417634887037,31.9514959619908,599.366402441712,365.918897622454,389.148864416856,394.856511000231,221.472572363611,370.126677459587,387.934128179768
"PTGDS",0.0212612020630764,0.207784500516959,0.0820776321036912,1.17518814930814,0.149236900253124,0.593341055629328,0.195464498115818,142.905503128988,4.40269728447065,19.2150907268422,18.8787083823131,8.63026618302379,17.8599829508247,5.98218738404545,0.454537369348724
"TYMP",4.21308993535474,1.42716122707466,4.16964757950115,1.49559851919141,8.29192964608703,143.784063502432,185.235375710006,6.06419639685505,8.89815203678375,6.94118685100048,9.76031128525433,6.80795394136192,4.76110252506673,18.9704411721438,2.73549599038091
"PROK2",0.0636122289852547,0.526535522188748,1.06705035710754,0.659186972057433,0.791686349858245,4.5655899756363,145.789525378808,4.83615416684909,1.42834038531908,19.804155885807,10.4827926947778,3.0377700982016,7.17291447494567,14.4193704270633,0.579316939943615
"SIRPB1",0.233027283738576,14.9444279595035,4.24101929640162,17.5193336950123,7.05307874299373,130.856925619817,138.580172843724,0.620022427198423,11.4842127657292,6.77622665838181,5.95797284460205,6.72741562098923,4.28491423042702,11.1385672193156,17.5746928676832
"SLC15A3",8.81489726670594,1.70693449379857,0.52467251612006,1.99912064933075,0.613378012931411,39.0756008869638,51.7102130220689,0.651077642508899,0.36478205557152,0.291669885167919,0.101617881015975,0.0886487058326096,0.349345394959949,0.241881306896204,0.315963131404956
"SBK1",1.02741833568575,29.9287971906,6.25967387080449,49.123646091801,17.7112102018756,0.295940340984101,0.0982746572118726,156.92802622125,46.9267434114692,43.4405278766154,33.252031222701,25.0077634538956,28.6398154385775,58.6884710722817,35.7080632372423
"ZC3H12D",78.0632082876538,28.4454086776883,127.530149284625,18.0174020719957,177.163347052393,11.9160908441554,5.46230243007443,1.11955649187032,137.770214639907,80.0808066255433,121.285340036056,82.132690782199,70.498894896625,208.963812417904,92.9063967715221
