gene,1,2,3,4,5,6,7,8
SNORD78,90,188,82,145,118,93,108,158
SNORD79,41,70,44,49,71,105,114,70
SNORD8,0,0,6,0,3,11,2,4
SNORD80,183,279,234,256,204,205,208,262
SNORD81,83,68,18,73,52,118,99,78
SNORD82,11,17,12,19,27,11,5,18
SNORD83A,100,134,117,205,135,130,76,100
SNORD83B,240,205,247,297,333,258,219,270
SNORD84,144,179,141,188,116,173,169,196
SNORD85,0,0,0,1,0,0,4,0
SNORD86,0,0,0,0,0,0,0,0
SNORD87,23,100,50,46,38,254,167,74
SNORD88A,7,19,24,27,1,24,28,34
SNORD88B,10,10,30,44,35,24,26,34
SNORD88C,0,10,6,9,4,13,8,3
SNORD89,374,364,174,386,320,349,228,248
SNORD9,43,35,71,36,53,37,39,24
SNORD90,0,0,0,0,0,8,0,0
SNORD91A,0,3,0,0,11,1,8,7
SNORD91B,0,1,1,1,12,15,9,5
SNORD92,0,0,0,6,2,0,0,2
SNORD93,2,0,2,4,0,11,3,9
SNORD94,66,106,56,101,47,61,69,63
SNORD95,12,23,33,34,30,11,18,18
SNORD96A,318,229,351,288,294,240,268,265
SNORD96B,0,0,0,0,0,0,1,0
SNORD97,51,127,66,124,166,75,99,148
SNORD98,53,51,5,42,40,41,79,29
SNORD99,94,117,89,116,162,114,135,99
SNPH,4540,2862,4703,4637,2854,2387,3683,5427
SNRK,7596,8856,8361,11393,7858,9818,11113,10130
SNRK-AS1,127,93,142,198,134,180,168,133
SNRNP200,45393,39884,34060,42559,34444,32379,34618,41490
SNRNP25,457,537,591,694,492,466,368,522
SNRNP27,1694,1703,1691,2157,1461,2546,1902,1995
SNRNP35,1695,1625,1359,1688,1385,2083,1243,1591
SNRNP40,1777,1819,1626,2100,1334,1461,1635,2010
SNRNP48,1725,1774,1714,2499,2157,2451,2182,2180
SNRNP70,33861,34918,31124,38563,37942,37412,39061,44387
SNRPA,6172,5861,5705,6424,4793,5406,5084,6532
SNRPA1,5416,6110,4908,6447,5017,5974,5773,6628
SNRPB,8876,8384,8075,10091,7685,8265,6284,9059
SNRPB2,3998,4125,3838,4828,3175,4831,3613,3937
SNRPC,3247,3121,3173,3942,2519,3011,2503,3328
SNRPD1,2754,2728,3062,3974,2179,2989,2320,3069
SNRPD2,9954,9624,9060,10671,9568,9676,8328,10267
SNRPD2P2,0,0,0,0,0,0,0,0
SNRPD3,3599,3800,3738,4349,3615,3572,3361,4350
SNRPE,1636,2316,2132,2273,2112,2981,2140,2054
SNRPF,2277,2444,2297,3265,2482,3102,2414,2593
SNRPG,1495,1699,1853,2258,1176,1840,1337,1863
SNRPN,0,0,0,0,0,0,0,0
SNTA1,1051,939,887,840,962,875,750,758
SNTB1,2303,2344,2238,2685,2015,2453,1983,2300
SNTB2,2377,2375,2112,2931,2642,3006,2865,3509
SNTG1,0,0,0,0,0,0,0,0
SNTG2,23,9,49,15,47,52,26,16
SNTN,0,0,0,0,0,0,0,0
SNUPN,1293,1314,1091,1239,1097,998,1036,1440
SNURF,0,1,0,0,2,4,0,2
SNW1,7381,6836,6914,9066,5728,6549,6263,7703
SNX1,8141,8341,7485,9210,8280,7787,9367,10088
SNX10,565,854,666,1079,785,1427,721,809
SNX11,2406,1904,1618,2350,2056,1992,1885,2233
SNX12,1884,1583,1574,2039,1481,1783,1435,2021
SNX13,2107,2972,2169,3012,2402,3108,2474,2623
SNX14,3192,4317,3771,4378,4252,5029,4157,4321
SNX15,0,0,0,0,0,0,0,0
SNX16,337,399,174,255,248,434,527,492
SNX17,8945,9221,8835,10041,8413,7715,6269,8994
SNX18,3365,3717,3638,4869,2962,3977,3029,4550
SNX19,5111,5264,6691,8002,6011,4778,6027,8086
SNX2,3714,4456,4157,5321,3349,4022,3856,4382
SNX20,4661,4275,4342,4930,4546,4458,4359,5900
SNX21,453,507,478,563,557,444,466,529
SNX22,194,90,164,72,56,126,109,150
SNX24,254,320,354,401,237,363,221,173
SNX25,1537,1967,1596,2082,1810,2137,919,1329
SNX27,3287,3455,2973,3355,3677,2977,3085,4037
SNX29,7412,8231,6495,8635,4790,5447,5662,7569
SNX29P1,54,48,27,30,36,71,35,5
SNX29P2,212,232,149,149,212,240,143,126
SNX3,3633,4619,3874,4942,3954,5268,4466,4946
SNX30,3295,2502,2805,3653,3343,3228,2285,3224
SNX31,0,0,0,0,0,0,0,0
SNX32,74,54,66,58,68,116,51,46
SNX33,190,149,274,158,304,250,172,280
SNX4,1326,1605,1295,1438,1267,1678,1330,1321
SNX5,3637,4325,3337,5404,3819,4888,3506,4290
SNX6,6773,8839,8314,10303,7632,9467,7584,8713
SNX7,95,18,30,10,22,35,38,10
SNX8,410,435,564,597,498,416,275,464
SNX9,3693,3071,2825,3203,3223,3340,3548,3421
SOAT1,3789,3938,2789,4070,3337,4104,3778,3801
SOAT2,61,41,83,41,309,201,159,81
SOBP,0,18,10,12,14,5,3,8
SOCS1,1350,1087,1446,1576,1605,1553,1017,1534
SOCS2,1154,1263,1384,1110,1085,1203,2050,2215
SOCS2-AS1,63,60,109,57,38,84,98,147
SOCS3,31820,22818,33832,37213,31544,30158,17144,26185
SOCS4,2136,3238,2690,3630,2340,4409,3316,3021
SOCS5,1524,1585,1538,2066,1610,1825,1746,1871
SOCS6,312,294,477,638,370,478,169,128
SOCS7,3752,3240,3504,3683,2976,2653,3062,3928
SOD1,11648,11603,11262,13552,10639,11606,9702,12151
SOD2,5017,4718,4906,5990,5196,5811,4643,5534
SOD3,0,0,0,0,0,0,0,0
SOGA1,80,75,106,71,58,34,42,75
SOGA2,17,19,4,4,1,26,9,6
SOGA3,572,693,968,947,702,505,613,584
SOHLH1,0,0,0,0,0,0,0,0
SOHLH2,0,0,0,0,0,0,0,0
SOLH,15173,12164,8454,9107,12380,13064,9918,13866
SON,66927,61061,59925,71151,58294,54965,64210,77764
SORBS1,155,130,96,128,160,103,151,167
SORBS2,30,2,0,4,18,9,6,16
SORBS3,10489,7752,8427,9097,9434,8338,8477,9340
SORCS1,0,0,0,0,0,0,0,0
SORCS2,2,17,4,4,13,23,25,49
SORCS3,769,429,320,377,527,314,682,548
SORD,647,697,646,761,505,620,601,609
SORL1,62164,60018,53580,59058,57876,53761,62589,65154
SORT1,86,80,10,17,0,25,44,50
SOS1,8643,9101,11573,12677,13046,11219,9769,9570
SOS2,5930,5589,5267,6490,6476,6859,6329,5783
SOST,0,0,0,1,0,0,0,0
SOSTDC1,0,1,0,0,0,15,1,5
SOWAHA,0,0,0,1,8,4,1,0
SOWAHB,0,8,0,0,11,7,0,6
SOWAHC,241,354,369,468,235,438,316,297
SOWAHD,48,41,74,55,33,14,37,37
SOX1,0,0,0,0,0,0,0,0
SOX10,27,9,4,0,36,2,12,10
SOX11,0,0,0,0,0,0,0,0
SOX12,1430,1374,1548,1617,1291,1573,1661,2494
SOX13,779,670,466,447,697,616,374,398
SOX14,0,0,0,0,0,0,0,0
SOX15,99,82,96,112,59,58,64,126
SOX17,0,0,0,0,0,0,0,0
SOX18,9,9,28,10,3,14,6,9
SOX2,0,0,0,1,8,2,7,0
SOX2-OT,12,14,7,12,4,8,4,7
SOX21,0,0,0,0,0,0,0,0
SOX3,0,0,0,0,0,0,0,0
SOX30,30,70,52,104,47,78,39,80
SOX4,146,170,142,125,87,163,1309,800
SOX5,0,0,0,1,0,0,2,0
SOX6,0,0,0,0,0,10,1,0
SOX7,65,19,35,62,25,47,53,51
SOX8,896,489,657,558,766,563,542,614
SOX9,0,0,0,0,0,0,0,0
SP1,9405,9132,10118,11524,8794,8407,8856,11250
SP100,26219,30714,23462,31509,24204,26528,21699,26524
SP110,10764,10700,9609,12647,8588,7339,9222,12480
SP140,5591,6480,5784,7591,6989,6372,5629,7043
SP140L,10109,8842,7733,9686,10414,9357,8368,10914
SP2,4910,3998,3715,4438,4079,4011,3908,4436
SP3,14090,14736,12768,16893,12379,15130,12844,14324
SP4,3530,3606,2483,2915,2774,3531,3619,3535
SP5,0,0,0,0,0,0,1,0
SP6,21,17,27,25,2,11,6,17
SP7,0,0,4,9,1,3,1,1
SP8,0,0,0,0,0,0,0,0
SP9,0,0,0,0,0,0,0,0
SPA17,20,22,13,13,25,19,11,24
SPACA1,0,0,0,0,0,0,0,0
SPACA3,0,0,0,0,0,0,0,0
SPACA4,10,0,1,7,12,11,4,7
SPACA5,0,0,5,0,0,1,6,1
SPACA5B,0,0,0,0,0,0,0,0
SPACA7,0,0,0,0,0,0,0,0
SPAG1,197,174,228,322,356,518,182,207
SPAG11A,0,0,0,0,0,0,0,0
SPAG11B,0,0,0,0,0,0,0,0
SPAG16,211,319,309,356,219,373,399,366
SPAG17,6,19,2,11,16,12,17,0
SPAG4,229,147,149,272,198,214,210,271
SPAG5,1006,995,563,805,749,765,578,913
SPAG5-AS1,101,91,77,161,137,166,134,143
SPAG6,0,0,1,8,0,0,0,0
SPAG7,2979,2791,2657,3149,2817,2988,2137,2845
SPAG8,154,115,92,127,103,100,146,176
SPAG9,5291,5908,4341,5431,5078,5380,4907,5599
SPAM1,0,0,0,0,0,0,0,0
SPANXA1,0,0,0,0,0,0,0,0
SPANXA2,0,0,0,0,0,0,0,0
SPANXA2-OT1,0,13,0,0,0,1,0,0
SPANXB1,0,0,0,0,0,0,0,0
SPANXB2,0,0,0,0,0,0,0,0
SPANXC,0,0,0,0,0,1,0,0
SPANXD,0,0,0,0,0,0,0,0
SPANXE,0,0,0,0,0,0,0,0
SPANXF1,0,0,0,0,0,0,0,0
SPANXN1,0,0,0,0,0,0,0,0
SPANXN2,0,0,0,0,0,0,0,0
SPANXN3,0,0,0,0,0,0,0,0
SPANXN4,0,0,0,0,0,0,0,0
SPANXN5,0,0,0,0,0,0,0,0
SPARC,33,60,1,27,9,19,64,45
SPARCL1,0,8,1,0,8,23,10,16
SPAST,2274,2745,2122,2815,2488,3171,2352,2887
SPATA12,0,0,0,0,0,0,0,0
SPATA13,27145,27610,21995,31137,22453,25694,23972,27108
SPATA13-AS1,10,13,28,14,10,23,9,21
SPATA16,0,0,0,0,0,0,0,0
SPATA17,0,0,0,0,0,0,0,2
SPATA18,13,0,0,8,8,0,0,6
SPATA19,0,0,0,0,0,0,0,0
SPATA2,1434,1423,1658,2414,1310,1522,1382,1901
SPATA20,4438,3603,2353,2809,3414,3724,1778,2293
SPATA21,39,15,18,39,15,22,28,32
SPATA22,0,0,18,5,0,1,31,43
SPATA24,102,68,175,184,135,99,83,170
SPATA25,63,51,37,72,77,49,93,102
SPATA2L,387,463,454,486,437,574,370,539
SPATA3,0,0,0,2,0,1,0,0
SPATA31A1,0,0,0,0,0,0,0,0
SPATA31A2,0,0,0,0,0,0,0,0
SPATA31A3,0,0,0,0,0,0,0,1
SPATA31A4,0,0,0,0,0,0,0,0
SPATA31A5,0,0,0,0,0,0,0,0
SPATA31A6,0,0,0,0,0,0,0,0
SPATA31A7,0,0,0,0,0,0,0,0
SPATA31C1,0,0,0,0,0,6,1,8
SPATA31C2,0,10,0,10,0,10,2,61
SPATA31D1,0,0,0,0,0,0,0,0
SPATA31D3,0,0,0,0,0,0,0,0
SPATA31D4,0,0,0,0,0,0,0,0
SPATA31D5P,0,0,0,0,0,0,0,0
SPATA31E1,0,0,0,0,0,0,0,0
SPATA32,76,77,52,53,109,45,94,100
SPATA4,0,0,0,0,0,0,0,0
SPATA5,1418,1336,1191,1315,1385,1441,1582,1439
SPATA5L1,706,761,622,998,723,824,784,795
SPATA6,231,100,141,140,202,189,248,238
SPATA6L,246,257,236,227,291,240,370,216
SPATA7,250,330,272,322,232,353,183,185
SPATA8,0,0,0,0,0,0,0,0
SPATA9,1,19,3,1,0,6,3,4
SPATC1,0,0,0,0,0,0,4,0
SPATC1L,1049,879,984,1029,456,429,604,777
SPATS1,0,0,0,0,0,0,0,0
SPATS2,974,765,800,894,672,870,804,878
SPATS2L,586,900,345,518,479,706,419,657
SPC24,3,16,28,46,18,26,22,41
SPC25,349,469,418,491,413,708,534,458
SPCS1,3818,4377,4167,4879,3777,4646,3966,3943
SPCS2,2366,2679,2837,3476,2798,3213,2503,3401
SPCS3,10269,12844,10297,13514,10888,19989,13843,11844
SPDEF,7,10,6,16,20,11,7,30
SPDL1,791,941,530,656,607,712,819,764
SPDYA,21,28,16,43,3,56,24,10
SPDYC,0,0,0,0,0,0,0,0
SPDYE1,420,356,382,476,478,622,547,510
SPDYE2,0,0,0,0,0,0,0,0
SPDYE2L,0,0,0,0,0,0,0,0
SPDYE3,281,371,253,358,335,228,345,279
SPDYE4,1,0,0,4,0,2,3,0
SPDYE5,345,296,372,419,355,464,533,432
SPDYE6,767,611,1319,1670,1225,1126,935,931
SPDYE7P,1715,1677,2469,3480,2248,2220,2173,2537
SPDYE8P,608,718,713,951,601,869,835,774
SPECC1,1054,751,666,712,1063,807,457,500
SPECC1L,6471,5002,5963,6850,5395,4457,4863,5541
SPEF1,11,28,4,12,20,8,4,4
SPEF2,965,821,947,739,963,685,967,807
SPEG,2182,1209,1160,1032,1374,1078,1812,1918
SPEM1,0,0,0,0,0,0,4,0
SPEN,27441,21934,22180,26612,20619,18866,23013,29637
SPERT,0,3,0,3,12,10,6,1
SPESP1,0,18,14,5,15,1,18,24
SPG11,10486,11641,8843,12157,10077,9694,11296,11212
SPG20,3222,2138,3313,3380,3496,3177,3159,3198
SPG20OS,0,0,0,0,0,4,0,5
SPG21,4554,4597,4281,4942,4308,4877,3692,4628
SPG7,12281,11757,9414,11340,9869,10410,9801,11168
SPHAR,0,0,0,0,0,0,0,0
SPHK1,53,53,18,43,28,21,11,38
SPHK2,937,804,741,846,823,711,739,1190
SPHKAP,0,0,0,0,0,0,0,0
SPI1,473,387,62,225,73,80,205,210
SPIB,1,5,4,24,8,10,7,5
SPIC,0,0,0,0,0,4,0,0
SPICE1,1915,1653,1903,2164,2103,2121,2211,2233
SPIN1,3095,3450,3055,3402,3512,3404,3562,3485
SPIN2A,131,116,140,181,156,77,168,160
SPIN2B,501,420,523,588,445,496,434,599
SPIN3,1929,2066,1887,2170,1909,1914,2547,2496
SPIN4,139,111,79,118,73,141,107,81
SPINK1,0,0,0,0,0,0,0,0
SPINK13,0,0,0,1,0,0,0,4
SPINK14,0,0,0,0,0,0,0,0
SPINK2,72,17,77,52,24,35,87,69
SPINK4,10,4,12,17,1,5,12,5
SPINK5,0,0,0,0,0,0,0,0
SPINK6,0,0,0,0,0,0,0,0
SPINK7,0,0,0,0,0,0,0,1
SPINK8,0,0,0,0,0,0,0,0
SPINK9,0,1,0,1,0,0,1,2
SPINT1,564,269,416,443,253,236,232,161
SPINT2,3607,2713,2942,2871,3382,2631,2678,3202
SPINT3,0,0,0,0,0,0,0,0
SPINT4,0,0,0,0,0,0,0,0
SPIRE1,189,111,82,126,136,132,81,70
SPIRE2,40,46,88,125,71,95,69,80
SPN,13927,14636,14638,15913,15278,15107,12260,21441
SPNS1,5182,4462,4053,4327,3917,4051,3700,4512
SPNS2,67,57,85,77,99,118,47,75
SPNS3,227,288,276,325,237,278,224,291
SPO11,0,0,0,0,0,0,0,0
SPOCD1,0,1,9,1,8,0,9,1
SPOCK1,0,0,0,4,0,6,4,5
SPOCK2,99222,95608,96097,110439,102020,102125,80054,110003
SPOCK3,0,0,0,0,0,0,1,0
SPON1,612,849,575,872,568,745,536,651
SPON2,1373,1588,993,973,303,583,109,315
SPOP,4884,4696,4112,5358,4348,4798,4222,4445
SPOPL,1237,1591,1337,1728,1411,2424,1644,1417
SPP1,0,0,0,3,0,0,0,0
SPP2,0,0,0,0,0,0,0,0
SPPL2A,1497,2227,1751,2161,1936,2174,1931,2480
SPPL2B,5936,5198,3908,5273,4512,5039,4945,6435
SPPL2C,0,0,0,0,0,0,0,0
SPPL3,3947,4145,3259,3534,3340,3477,3200,3860
SPR,4,0,7,6,0,1,13,0
SPRED1,50,28,32,33,48,44,39,22
SPRED2,156,59,59,46,110,91,114,120
SPRED3,136,116,132,65,119,108,126,111
SPRN,397,353,317,426,361,476,346,443
SPRNP1,47,23,18,33,28,12,39,15
SPRR1A,0,0,0,0,0,0,0,0
SPRR1B,0,0,0,0,0,0,0,0
SPRR2A,0,0,0,0,0,0,0,0
SPRR2B,0,0,0,0,0,0,0,0
SPRR2C,0,0,0,0,0,0,0,0
SPRR2D,0,0,0,0,0,0,0,0
SPRR2E,0,0,0,0,0,0,0,0
SPRR2F,0,0,0,0,0,0,0,0
SPRR2G,0,0,0,0,0,0,0,0
SPRR3,0,0,0,0,0,0,0,0
SPRR4,0,0,0,0,0,0,0,0
SPRTN,802,963,592,1040,684,1099,897,846
SPRY1,266,192,152,136,310,366,162,281
SPRY2,0,9,0,0,0,0,5,0
SPRY3,148,250,201,302,166,245,209,135
SPRY4,7,0,1,10,1,0,0,5
SPRYD3,2825,2166,2907,3220,2982,2049,2364,2703
SPRYD4,542,509,414,573,328,513,537,684
SPRYD7,421,303,284,301,319,335,321,336
SPSB1,546,810,679,945,460,835,350,757
SPSB2,416,498,521,505,393,529,433,578
SPSB3,13134,12227,11101,12975,10718,11814,10078,12241
SPSB4,0,0,0,0,0,0,0,0
SPTA1,0,0,0,0,0,0,0,0
SPTAN1,48385,50102,44570,57254,42000,42024,43428,62847
SPTB,515,585,393,544,712,657,317,386
SPTBN1,41579,38523,29236,38217,26271,27587,32342,41589
SPTBN2,15,19,4,10,13,22,24,26
SPTBN4,71,50,26,15,71,47,91,71
SPTBN5,1779,1695,564,789,1731,1691,1796,2476
SPTLC1,2167,2830,2793,3093,2904,3655,3191,3168
SPTLC2,2983,3134,2521,2590,2639,2766,2255,2730
SPTLC3,58,43,32,39,36,26,36,50
SPTSSA,234,280,211,193,212,425,234,222
SPTSSB,1,21,13,13,5,10,6,3
SPTY2D1,3616,3803,4277,5707,3221,5075,3909,5375
SPTY2D1-AS1,21,5,21,51,34,28,35,28
SPZ1,0,0,0,0,0,0,0,0
SQLE,448,669,421,682,374,447,529,614
SQRDL,3885,4094,4304,5338,3527,3907,2771,4093
SQSTM1,12478,11055,11737,13665,10233,11083,9364,11686
SRA1,2424,1996,1942,2524,2319,2576,1700,2243
SRBD1,2030,1766,1709,2161,1673,1945,1922,2122
SRC,264,291,175,237,261,280,215,205
SRCAP,28981,21640,23526,26956,23886,20898,22014,30472
SRCIN1,3,3,0,10,17,9,6,11
SRCRB4D,27,2,8,2,1,14,11,4
SRD5A1,532,470,382,660,356,431,353,550
SRD5A1P1,0,0,0,0,0,0,0,0
SRD5A2,0,10,0,6,0,8,0,0
SRD5A3,273,216,527,518,647,689,180,230
SRD5A3-AS1,7,24,3,5,9,4,9,6
SREBF1,8154,5609,5672,7709,5406,5841,6645,8724
SREBF2,9111,8072,8187,9198,7311,7635,6385,8786
SREK1,6488,8233,5782,8712,6912,10576,8780,7593
SREK1IP1,2438,3020,2296,2781,2327,4035,2753,2697
SRF,4673,4426,4264,5437,4193,4150,3208,5384
SRFBP1,599,804,910,1010,654,830,845,1085
SRG7,0,0,0,0,0,0,0,0
SRGAP1,18,11,28,43,28,31,32,11
SRGAP2,1029,1355,1417,1742,929,1195,759,1482
SRGAP2B,0,0,0,0,0,0,0,0
SRGAP2C,297,470,275,385,226,837,323,387
SRGAP2D,616,632,611,863,479,589,338,606
SRGAP3,235,251,234,270,164,243,264,320
SRGN,9603,11786,12995,17728,9511,19017,8636,11380
SRI,2695,2876,3088,3509,2544,3143,2347,2871
SRL,6,0,0,0,0,0,1,1
SRM,3563,3135,2988,3347,2632,2585,2573,3199
SRMS,7,6,12,9,21,17,30,4
SRP14,9347,10904,10814,12873,9651,10988,9324,10847
SRP19,2170,2653,2581,3463,2249,2896,2474,2540
SRP54,1549,2064,1425,2418,1656,1741,2022,1906
SRP68,7359,6197,5442,7859,5747,5203,5733,6923
SRP72,8732,10498,9455,12203,8850,10647,9559,11042
SRP9,4549,6770,5095,6728,5448,9783,7364,5962
SRPK1,3836,4334,3302,4479,3366,4243,3546,4751
SRPK2,4519,5250,4435,5637,3671,5463,4189,5137
SRPK3,71,121,48,87,103,85,113,119
SRPR,13098,12044,11592,14263,12271,12468,10996,13655
SRPRB,1494,1572,1381,1875,1351,1384,1209,1516
SRPX,0,0,0,1,0,0,0,0
SRPX2,0,0,0,0,0,0,0,0
SRR,373,358,217,380,241,255,381,425
SRRD,1003,1067,872,1239,879,956,984,1165
SRRM1,22824,21873,18615,23338,17075,20960,21511,23915
SRRM2,184398,150856,132197,168195,151559,143435,154286,211243
SRRM2-AS1,38,9,25,30,25,28,15,30
SRRM3,0,0,0,0,1,1,0,0
SRRM4,0,0,0,0,0,0,0,0
SRRM5,139,109,88,120,105,172,132,130
SRRT,19794,17430,16772,18674,18137,17783,16220,20077
SRSF1,8484,10990,8294,9672,10772,11355,11726,11628
SRSF10,12085,14470,10367,15961,12673,17716,14669,14290
SRSF11,25518,28626,22900,29338,24331,35629,31362,26855
SRSF12,31,23,20,12,21,39,20,14
SRSF2,25419,26403,22507,28506,24935,30913,22038,26591
SRSF3,25164,28196,27376,34992,27411,33774,28074,31495
SRSF4,6375,6783,6107,7284,5609,7248,6061,7451
SRSF5,35785,41468,40034,49906,41866,42643,42291,56116
SRSF6,25533,28605,25836,34942,28589,36878,28454,34651
SRSF7,21731,23637,20361,27137,27524,26075,19656,24483
SRSF8,11999,11284,10519,12925,10202,12278,11193,12853
SRSF9,2926,3055,3136,3529,2861,2940,2312,3601
SRXN1,958,980,591,844,1081,854,426,587
SRY,1,0,0,0,0,6,0,0
SS18,4355,5508,4329,5795,4225,5730,4556,5716
SS18L1,2082,1884,1664,2057,1767,2469,1857,2191
SS18L2,1176,1616,1138,1712,1324,1632,1136,1285
SSB,6446,8602,7358,10101,7185,9269,8105,8694
SSBP1,3242,4544,4356,5241,3962,4452,3903,4888
SSBP2,1996,1698,1906,1838,3226,2379,3186,2382
SSBP3,11446,7875,8222,7691,8078,7663,7760,8866
SSBP4,10278,10166,8652,10757,8589,11106,6394,10342
SSC5D,68,39,61,9,46,33,35,31
SSFA2,3561,2950,3108,3715,3086,2602,2866,3456
SSH1,7165,5922,5976,6497,6164,5244,5243,6193
SSH2,19822,17486,14133,19589,12768,14315,14273,17499
SSH3,2019,1649,1500,1856,1873,1858,1193,1878
SSNA1,2805,2904,2848,2925,2312,2677,2118,3179
SSPN,0,0,0,0,0,0,0,0
SSPO,581,261,119,120,323,155,428,316
SSR1,7202,9076,8331,10157,9161,10128,9753,9945
SSR2,21836,17334,19399,21883,18405,16981,15218,19195
SSR3,3828,5051,4622,5881,4971,6159,5054,5353
SSR4,8295,7587,7353,9594,7383,7276,5660,7642
SSR4P1,116,112,128,221,138,144,124,102
SSRP1,13317,12881,12750,15201,13486,12185,10913,13234
SSSCA1,458,490,656,720,452,529,491,650
SST,0,0,0,0,0,0,0,0
SSTR1,0,0,0,0,0,0,0,0
SSTR2,0,5,3,0,1,12,4,0
SSTR3,698,705,407,444,358,204,440,680
SSTR4,0,0,0,0,0,0,0,0
SSTR5,0,0,0,0,0,0,0,0
SSTR5-AS1,0,0,0,0,0,0,0,0
SSU72,8344,7244,7892,8853,7707,7327,6376,7890
SSUH2,0,0,0,0,7,7,0,0
SSX1,0,0,0,0,0,0,0,0
SSX2,0,0,0,0,0,0,0,0
SSX2B,0,0,0,0,0,0,0,0
SSX2IP,628,695,655,1036,559,947,590,747
SSX3,0,0,0,0,0,0,0,0
SSX4,0,0,0,0,0,0,0,0
SSX4B,0,0,0,0,0,0,0,0
SSX5,3,0,0,0,0,0,0,0
SSX6,0,0,0,0,0,0,0,0
SSX7,0,0,0,0,0,0,0,0
SSX8,0,0,0,0,0,0,0,0
SSX9,0,0,0,0,0,0,0,0
ST13,23930,22059,22979,25810,23747,22368,21437,25042
ST13P4,342,303,286,295,332,380,298,249
ST14,49,50,13,4,19,23,24,9
ST18,0,0,0,0,0,0,0,0
ST20,74,136,117,152,104,168,75,97
ST20-MTHFS,0,0,0,0,0,0,0,0
ST3GAL1,30220,23057,25397,26966,28256,23048,24813,30052
ST3GAL2,2978,2359,2681,2633,2538,2526,2249,2875
ST3GAL3,942,1027,807,952,888,727,779,781
ST3GAL4,380,236,373,281,208,328,223,224
ST3GAL5,2926,2542,2346,2753,2331,2013,2352,2548
ST3GAL6,12,3,0,11,13,4,29,1
ST3GAL6-AS1,0,0,0,0,0,0,0,0
ST5,76,112,57,53,40,86,31,78
ST6GAL1,20395,18113,19652,23348,17362,15124,16912,19793
ST6GAL2,3,8,7,8,6,4,8,4
ST6GALNAC1,224,245,1806,2159,892,977,1313,1573
ST6GALNAC2,30,63,40,22,75,56,18,51
ST6GALNAC3,9,62,10,88,30,83,83,124
ST6GALNAC4,1122,784,1219,1172,1192,978,878,1259
ST6GALNAC5,0,1,10,0,6,4,0,0
ST6GALNAC6,9552,8334,11160,14163,12512,12927,9105,13646
ST7,238,238,178,258,168,161,207,190
ST7-AS1,6,15,0,4,18,15,30,15
ST7-AS2,0,0,0,1,8,0,0,0
ST7-OT3,2,0,0,4,0,0,2,0
ST7-OT4,0,7,0,0,0,0,0,7
ST7L,865,947,864,1059,946,1014,971,1118
ST8SIA1,1828,2692,2130,2948,2227,3093,1807,2666
ST8SIA2,0,0,0,0,0,0,0,0
ST8SIA3,0,0,0,0,0,0,0,0
ST8SIA4,2113,2793,2212,3419,2134,2947,2366,2894
ST8SIA5,0,4,2,0,0,1,7,1
ST8SIA6,69,81,72,64,53,90,24,27
ST8SIA6-AS1,4,7,8,7,0,9,0,0
STAB1,447,362,13,177,79,75,115,168
STAB2,26,5,1,12,53,25,12,41
STAC,0,24,13,0,0,13,1,17
STAC2,5,9,3,6,1,5,10,11
STAC3,243,498,208,294,427,376,262,276
STAG1,4878,5191,4369,6032,5175,4716,5513,5338
STAG2,10582,14786,10736,14560,12307,14743,14103,13376
STAG3,382,353,329,378,255,349,367,494
STAG3L1,2404,2341,2124,2787,2395,2218,2387,2772
STAG3L2,3511,3549,3186,3930,3283,2811,3861,4220
STAG3L3,2446,2303,1976,2689,2224,2083,2691,3207
STAG3L4,758,984,868,999,712,912,632,986
STAM,3543,5684,4898,7410,4048,6676,3556,4504
STAM2,1106,1504,1120,1450,1234,1453,1457,1243
STAMBP,2689,2776,2547,3559,2593,2539,2799,3144
STAMBPL1,1593,1739,1687,2646,1777,1793,1708,1792
STAP1,411,289,425,405,632,577,1064,1084
STAP2,144,201,89,161,242,168,132,201
STAR,34,35,71,26,43,50,55,47
STARD10,1166,723,1020,1095,870,1004,768,934
STARD13,0,8,0,13,0,8,6,7
STARD13-AS,0,0,0,0,0,0,0,0
STARD3,7873,7321,6897,8659,7047,7254,5943,8654
STARD3NL,1207,1192,1200,1323,1164,1239,1023,971
STARD4,388,728,544,714,581,767,933,750
STARD4-AS1,28,20,21,45,19,26,71,119
STARD5,861,568,761,779,720,424,553,671
STARD6,0,4,0,1,0,3,0,1
STARD7,7886,9188,8275,11055,8123,8635,7581,9697
STARD8,20,66,28,56,19,55,17,25
STARD9,1949,1357,1432,1433,1726,1728,1650,1315
STAT1,16722,23025,19763,28811,19607,23394,18937,28228
STAT2,14125,14318,10794,14719,11939,12027,10963,14873
STAT3,18408,15805,14966,18997,15358,14375,13823,16518
STAT4,12792,10467,10004,13567,10650,9567,11487,10948
STAT5A,14577,13617,12420,15283,12056,12046,9565,15029
STAT5B,43155,41921,39161,49950,39359,41964,37810,47899
STAT6,33940,29178,30191,34651,30724,28365,25890,35667
STATH,0,0,0,0,0,0,0,0
STAU1,7260,7204,6593,8366,7603,7080,6297,7920
STAU2,1737,1947,1677,2445,1841,2285,1788,2454
STAU2-AS1,9,8,0,7,23,4,0,2
STBD1,58,47,126,83,96,94,76,72
STC1,0,0,0,0,0,0,0,0
STC2,0,0,0,0,0,0,0,0
STEAP1,0,0,0,0,0,0,0,0
